emp_id,age,department,job_role,education_field,monthly_income,total_working_years,years_at_company,overtime,job_satisfaction,work_life_balance,distance_from_home,marital_status,attrition
E11377,38,R&D,Representative,Life Sciences,6982,3.0,3,No,2,3,4.0,Married,No
E11378,28,Sales,Representative,Engineering,4229,2.0,2,No,3,3,13.0,Married,No
E11379,59,R&D,Representative,Engineering,5411,1.0,1,No,2,2,3.0,Divorced,No
E11380,49,Sales,Technician,Life Sciences,6646,15.0,3,Yes,1,2,5.0,Single,Yes
E11381,39,Sales,Technician,Medical,7087,15.0,5,No,2,4,13.0,Married,No
E11382,51,HR,Manager,Marketing,8606,3.0,3,Yes,4,2,14.0,Married,No
E11383,48,Sales,Specialist,Medical,8236,13.0,7,No,3,4,8.0,Married,No
E11384,38,R&D,Executive,Engineering,11614,4.0,4,No,3,4,23.0,Divorced,No
E11385,40,Sales,Technician,Life Sciences,7002,8.0,2,No,3,3,11.0,Single,No
E11386,51,R&D,Technician,Engineering,7284,14.0,14,No,1,4,8.0,Single,No
E11387,28,Sales,Technician,Technical Degree,6164,10.0,1,Yes,4,1,12.0,Married,No
E11388,52,HR,Specialist,Other,8238,4.0,4,No,1,2,11.0,Married,No
E11389,35,R&D,Technician,Life Sciences,4445,8.0,2,Yes,4,4,17.0,Single,No
E11390,51,Sales,Manager,Engineering,9170,5.0,4,No,4,1,27.0,Single,No
E11391,37,Sales,Specialist,Engineering,9319,12.0,2,Yes,3,2,13.0,Single,Yes
E11392,40,Sales,Technician,Marketing,7265,10.0,4,No,1,1,4.0,Married,No
E11393,37,R&D,Technician,Marketing,6292,10.0,5,No,2,3,13.0,Single,No
E11394,32,Sales,Representative,Medical,3312,3.0,3,No,2,3,9.0,Married,No
E11395,35,R&D,Specialist,Engineering,5187,3.0,1,Yes,3,2,22.0,Married,Yes
E11396,49,R&D,Executive,Medical,9841,8.0,3,No,1,4,14.0,Married,No
E11397,20,Sales,Specialist,Medical,6735,14.0,8,Yes,4,1,12.0,Divorced,No
E11398,26,R&D,Specialist,Life Sciences,7838,20.0,6,No,3,3,26.0,Single,No
E11399,30,R&D,Representative,Marketing,5702,1.0,1,No,2,4,24.0,Divorced,No
E11400,27,Sales,Technician,Engineering,4658,8.0,3,No,2,3,13.0,Married,No
E11401,51,Sales,Representative,Life Sciences,6279,,14,No,4,3,8.0,Married,No
E11402,48,Sales,Specialist,Technical Degree,8854,12.0,8,Yes,1,4,5.0,Married,Yes
E11403,42,R&D,Representative,Life Sciences,6212,9.0,9,No,2,2,11.0,Married,No
E11404,31,R&D,Manager,Technical Degree,10456,14.0,2,No,1,4,,Divorced,No
E11405,49,R&D,Representative,Marketing,5549,3.0,3,No,1,1,20.0,Divorced,No
E11406,23,R&D,Specialist,Engineering,8638,12.0,5,No,2,2,6.0,Single,No
E11407,56,R&D,Specialist,Marketing,9515,15.0,3,No,2,1,7.0,Single,No
E11408,31,R&D,Executive,Life Sciences,9270,3.0,3,No,3,2,22.0,Married,No
E11409,35,HR,Representative,Life Sciences,5432,10.0,4,No,1,3,22.0,Divorced,No
E11410,33,Sales,Manager,Engineering,10194,13.0,7,No,3,4,24.0,Single,No
E11411,27,Sales,Specialist,Life Sciences,7893,13.0,1,No,1,1,15.0,Married,No
E11412,54,Sales,Representative,Engineering,6442,1.0,1,No,2,2,5.0,Married,Yes
E11413,44,Sales,Specialist,Engineering,8344,4.0,4,No,1,3,24.0,Married,No
E11414,48,R&D,Specialist,Life Sciences,7863,0.0,0,Yes,3,3,9.0,Married,No
E11415,26,HR,Specialist,Life Sciences,8319,18.0,4,No,1,4,28.0,Married,No
E11416,39,Sales,Specialist,Other,8347,6.0,4,Yes,2,4,20.0,Divorced,No
E11417,42,Sales,Representative,Life Sciences,6498,3.0,3,No,3,1,19.0,Married,No
E11418,39,R&D,Technician,Medical,5871,3.0,2,Yes,1,2,5.0,Married,Yes
E11419,27,HR,Executive,Marketing,8921,5.0,5,No,1,3,13.0,Married,No
E11420,47,Sales,Representative,Medical,6078,15.0,3,No,1,1,26.0,Married,Yes
E11421,38,R&D,Executive,Engineering,10031,3.0,3,Yes,1,1,26.0,Single,Yes
E11422,28,Sales,Manager,Other,10341,20.0,5,No,4,3,12.0,Single,No
E11423,20,Sales,Specialist,Marketing,5655,2.0,2,No,1,2,5.0,Married,No
E11424,42,HR,Specialist,Technical Degree,9763,28.0,6,Yes,2,1,7.0,Married,Yes
E11425,59,HR,Specialist,Life Sciences,8317,5.0,2,No,2,4,3.0,Married,No
E11426,28,Sales,Representative,Engineering,7247,20.0,3,No,3,3,13.0,Single,No
E11427,39,HR,Technician,Medical,7061,18.0,1,Yes,1,3,11.0,Married,No
E11428,47,R&D,Specialist,Engineering,9507,18.0,8,No,4,3,10.0,Married,No
E11429,26,HR,Technician,Life Sciences,6304,7.0,1,No,4,2,9.0,Married,No
E11430,33,R&D,Technician,Engineering,5823,2.0,2,No,2,2,29.0,Single,No
E11431,29,R&D,Representative,Marketing,5794,9.0,4,No,4,1,6.0,Married,No
E11432,46,R&D,Representative,Other,5936,4.0,4,No,2,1,14.0,Divorced,No
E11433,49,R&D,Executive,Life Sciences,12606,18.0,3,No,1,3,10.0,Single,No
E11434,38,Sales,Technician,Technical Degree,6136,9.0,1,No,3,1,25.0,Single,Yes
E11435,29,Sales,Technician,Life Sciences,6605,8.0,8,Yes,1,3,17.0,Married,Yes
E11436,33,Sales,Technician,Life Sciences,6508,4.0,2,No,4,4,2.0,Married,No
E11437,31,R&D,Manager,Other,8303,5.0,5,No,3,1,26.0,Married,No
E11438,28,Sales,Manager,Technical Degree,11755,11.0,11,No,3,2,2.0,Married,No
E11439,36,R&D,Executive,Medical,54777,10.0,7,Yes,2,2,27.0,Married,No
E11440,42,HR,Specialist,Engineering,8263,13.0,4,No,3,3,24.0,Married,No
E11441,41,Sales,Manager,Marketing,45210,13.0,1,Yes,2,4,4.0,Single,No
E11442,37,R&D,Technician,Engineering,7230,14.0,7,No,4,1,7.0,Single,No
E11443,38,R&D,Manager,Life Sciences,8124,3.0,3,No,2,1,20.0,Married,No
E11444,36,HR,Technician,Life Sciences,6670,10.0,4,No,1,4,4.0,Single,No
E11445,25,Sales,Technician,Technical Degree,7505,10.0,4,No,4,4,8.0,Divorced,No
E11446,38,R&D,Representative,Technical Degree,4993,2.0,2,No,1,1,14.0,Divorced,No
E11447,32,R&D,Executive,Life Sciences,9998,11.0,2,Yes,4,3,27.0,Divorced,No
E11448,25,HR,Manager,Engineering,9141,18.0,1,No,3,1,26.0,Divorced,No
E11449,40,R&D,Technician,Technical Degree,7720,11.0,5,No,4,4,20.0,Married,No
E11450,31,R&D,Representative,Engineering,4653,2.0,1,No,1,2,3.0,Divorced,No
E11451,39,R&D,Representative,Marketing,5421,4.0,4,No,4,1,11.0,Single,No
E11452,45,HR,Specialist,Engineering,8212,9.0,2,Yes,1,4,26.0,Single,Yes
E11453,28,R&D,Specialist,Life Sciences,4370,3.0,3,No,3,2,25.0,Married,No
E11454,38,Sales,Representative,Other,7194,11.0,3,No,1,1,3.0,Single,Yes
E11455,21,HR,Specialist,Engineering,8717,8.0,6,Yes,2,3,5.0,Divorced,No
E11456,51,R&D,Technician,Life Sciences,7043,14.0,3,Yes,4,3,16.0,Married,No
E11457,25,R&D,Specialist,Life Sciences,6863,6.0,5,No,1,1,11.0,Married,Yes
E11458,32,Sales,Manager,Technical Degree,10173,9.0,2,No,1,1,1.0,Single,Yes
E11459,49,R&D,Specialist,Technical Degree,7027,4.0,2,No,1,2,9.0,Married,Yes
E11460,35,Sales,Specialist,Engineering,10532,25.0,7,No,2,3,22.0,Single,Yes
E11461,26,R&D,Technician,Engineering,6283,7.0,3,No,3,4,5.0,Divorced,No
E11462,43,Sales,Representative,Marketing,6583,3.0,2,No,2,1,20.0,Single,No
E11463,43,R&D,Specialist,Life Sciences,7542,15.0,5,No,3,3,24.0,Married,No
E11464,31,HR,Representative,Medical,5768,6.0,4,Yes,2,3,11.0,Single,No
E11465,32,Sales,Manager,Engineering,10633,15.0,11,No,1,1,2.0,Single,Yes
E11466,33,HR,Technician,Engineering,6549,6.0,6,Yes,2,1,10.0,Married,Yes
E11467,35,R&D,Manager,Medical,8795,3.0,2,No,4,4,5.0,Single,No
E11468,20,HR,Representative,Engineering,4412,7.0,1,No,3,1,24.0,Married,No
E11469,35,R&D,Technician,Technical Degree,4162,2.0,2,No,1,4,17.0,Single,No
E11470,53,R&D,Technician,Engineering,6020,,6,Yes,3,1,12.0,Married,No
E11471,29,R&D,Representative,Engineering,5658,13.0,4,Yes,1,2,3.0,Married,No
E11472,32,HR,Technician,Other,5980,10.0,4,No,1,1,7.0,Single,Yes
E11473,26,R&D,Representative,Life Sciences,5370,,1,No,4,2,11.0,Married,No
E11474,43,Sales,Technician,Medical,5058,6.0,2,No,2,1,11.0,Divorced,No
E11475,48,R&D,Representative,Engineering,6594,19.0,1,No,4,3,26.0,Single,No
E11476,48,R&D,Executive,Marketing,10986,8.0,6,No,3,1,12.0,Single,No
E11477,26,R&D,Manager,Medical,9120,4.0,4,Yes,2,2,5.0,Single,Yes
E11478,41,R&D,Executive,Life Sciences,11207,13.0,4,Yes,3,1,10.0,Married,No
E11479,50,R&D,Manager,Technical Degree,10675,11.0,2,Yes,2,1,25.0,Married,No
E11480,42,R&D,Technician,Marketing,7498,4.0,1,No,4,3,12.0,Married,No
E11481,41,Sales,Executive,Life Sciences,12125,16.0,5,Yes,1,3,14.0,Married,Yes
E11482,33,R&D,Technician,Marketing,7737,9.0,5,Yes,3,2,1.0,Single,Yes
E11483,39,Sales,Manager,Marketing,10821,9.0,7,No,3,1,27.0,Married,No
E11484,48,Sales,Specialist,Engineering,9460,17.0,5,No,4,1,14.0,Married,No
E11485,40,Sales,Executive,Life Sciences,10009,,2,No,4,3,7.0,Married,No
E11486,26,Sales,Representative,Life Sciences,4845,4.0,4,No,2,2,10.0,Divorced,Yes
E11487,33,R&D,Specialist,Life Sciences,9345,17.0,9,Yes,3,1,12.0,Married,No
E11488,48,Sales,Specialist,Medical,7478,4.0,3,No,4,2,6.0,Divorced,No
E11489,40,R&D,Technician,Life Sciences,8087,8.0,5,Yes,2,2,16.0,Single,Yes
E11490,38,Sales,Technician,Other,7334,19.0,6,No,2,2,10.0,Single,No
E11491,32,Sales,Specialist,Engineering,6708,3.0,3,No,3,3,20.0,Single,Yes
E11492,48,Sales,Specialist,Life Sciences,8754,1.0,0,No,2,4,27.0,Married,No
E11493,52,Sales,Specialist,Medical,6517,3.0,3,No,4,3,12.0,Single,No
E11494,48,R&D,Representative,Marketing,8056,8.0,2,No,4,1,27.0,Single,No
E11495,50,R&D,Manager,Marketing,7765,6.0,2,No,4,2,10.0,Married,No
E11496,34,R&D,Specialist,Engineering,6475,6.0,1,Yes,3,2,10.0,Married,No
E11497,32,R&D,Manager,Life Sciences,8045,5.0,5,No,4,2,22.0,Single,No
E11498,36,Sales,Specialist,Engineering,5555,4.0,4,Yes,1,1,26.0,Single,No
E11499,37,HR,Technician,Other,5409,6.0,1,No,2,1,11.0,Divorced,No
E11500,50,R&D,Specialist,Life Sciences,7785,10.0,2,No,1,2,9.0,Single,No
E11501,47,R&D,Manager,Technical Degree,10515,12.0,4,Yes,2,2,9.0,Married,No
E11502,42,Sales,Executive,Medical,9710,11.0,1,No,3,2,12.0,Married,No
E11503,24,Sales,Manager,Life Sciences,10440,5.0,4,Yes,4,1,2.0,Married,No
E11504,22,Sales,Manager,Marketing,8375,6.0,6,No,2,2,,Single,No
E11505,39,Sales,Representative,Technical Degree,6719,13.0,9,Yes,2,2,9.0,Married,Yes
E11506,45,R&D,Technician,Technical Degree,6557,13.0,7,No,4,3,29.0,Married,No
E11507,36,R&D,Representative,Engineering,7644,23.0,12,No,3,2,18.0,Married,No
E11508,54,R&D,Representative,Life Sciences,6379,6.0,5,No,1,3,22.0,Single,No
E11509,27,R&D,Technician,Life Sciences,5859,2.0,2,No,3,2,29.0,Single,No
E11510,26,R&D,Manager,Engineering,7661,8.0,8,Yes,4,3,23.0,Divorced,No
E11511,31,R&D,Technician,Marketing,8068,11.0,5,No,1,3,25.0,Married,No
E11512,31,HR,Representative,Technical Degree,4138,14.0,3,Yes,4,1,27.0,Married,No
E11513,42,Sales,Technician,Life Sciences,6281,5.0,3,No,1,2,13.0,Married,No
E11514,33,Sales,Executive,Medical,11328,9.0,1,No,2,2,22.0,Divorced,No
E11515,23,Sales,Specialist,Marketing,6989,12.0,3,No,4,2,16.0,Married,No
E11516,45,R&D,Representative,Life Sciences,5886,7.0,1,Yes,4,3,13.0,Married,No
E11517,21,HR,Technician,Engineering,5724,,6,Yes,2,1,8.0,Divorced,Yes
E11518,27,Sales,Representative,Medical,5027,10.0,1,Yes,4,4,26.0,Married,No
E11519,22,HR,Specialist,Technical Degree,3841,1.0,1,No,1,3,12.0,Single,No
E11520,39,Sales,Specialist,Medical,6958,6.0,3,Yes,4,4,19.0,Single,No
E11521,39,HR,Specialist,Engineering,11480,26.0,8,No,3,3,10.0,Married,No
E11522,54,Sales,Technician,Engineering,6067,10.0,3,Yes,1,3,22.0,Divorced,Yes
E11523,45,Sales,Specialist,Engineering,9468,26.0,6,Yes,4,2,2.0,Married,Yes
E11524,50,R&D,Manager,Marketing,9514,8.0,6,No,2,3,15.0,Married,No
E11525,40,Sales,Representative,Medical,6471,16.0,3,Yes,3,3,17.0,Married,No
E11526,28,Sales,Manager,Engineering,7558,5.0,5,No,3,1,28.0,Married,No
E11527,38,Sales,Representative,Technical Degree,6404,6.0,6,No,2,2,6.0,Married,No
E11528,42,R&D,Specialist,Marketing,7522,4.0,4,Yes,3,1,28.0,Single,No
E11529,43,R&D,Representative,Medical,6724,16.0,0,No,3,4,3.0,Divorced,No
E11530,33,Sales,Technician,Other,4598,4.0,1,No,1,2,11.0,Married,Yes
E11531,41,R&D,Representative,Engineering,4542,1.0,1,Yes,4,1,28.0,Married,No
E11532,29,R&D,Representative,Technical Degree,6784,14.0,3,Yes,1,2,5.0,Single,Yes
E11533,28,Sales,Manager,Engineering,9043,3.0,3,No,2,2,22.0,Single,No
E11534,27,R&D,Manager,Life Sciences,9790,13.0,1,Yes,1,4,13.0,Married,No
E11535,37,Sales,Specialist,Technical Degree,7791,6.0,6,No,3,3,16.0,Married,No
E11536,26,Sales,Technician,Technical Degree,11015,35.0,2,No,2,4,26.0,Married,No
E11537,33,R&D,Representative,Life Sciences,8542,23.0,5,Yes,4,1,22.0,Married,No
E11538,45,Sales,Executive,Marketing,13984,40.0,2,No,2,2,28.0,Married,No
E11539,28,R&D,Technician,Medical,6922,3.0,3,No,2,3,10.0,Divorced,No
E11540,32,R&D,Specialist,Technical Degree,7077,7.0,7,No,3,1,13.0,Single,No
E11541,38,Sales,Representative,Engineering,5738,1.0,1,No,1,4,23.0,Married,No
E11542,39,R&D,Representative,Technical Degree,6026,11.0,6,No,3,2,23.0,Married,No
E11543,33,Sales,Specialist,Life Sciences,5260,3.0,3,Yes,3,4,11.0,Married,No
E11544,44,HR,Executive,Life Sciences,11484,8.0,3,No,1,2,16.0,Married,No
E11545,42,R&D,Manager,Life Sciences,10095,1.0,1,No,1,2,6.0,Married,No
E11546,47,R&D,Technician,Life Sciences,4825,1.0,1,No,3,3,28.0,Divorced,No
E11547,36,R&D,Executive,Other,10176,4.0,2,No,4,4,1.0,Single,No
E11548,32,Sales,Manager,Marketing,10782,4.0,4,No,1,1,8.0,Married,Yes
E11549,31,R&D,Specialist,Other,9866,19.0,3,No,4,2,26.0,Single,No
E11550,40,HR,Specialist,Engineering,8224,6.0,4,No,3,2,20.0,Single,No
E11551,34,R&D,Executive,Medical,11951,11.0,2,No,1,1,17.0,Married,No
E11552,32,R&D,Technician,Technical Degree,5546,1.0,1,No,3,1,10.0,Single,No
E11553,33,HR,Manager,Medical,8776,9.0,2,Yes,1,1,29.0,Divorced,Yes
E11554,31,Sales,Technician,Marketing,5742,9.0,5,No,2,1,2.0,Divorced,No
E11555,39,Sales,Technician,Marketing,8117,13.0,6,No,1,4,19.0,Married,No
E11556,24,R&D,Specialist,Technical Degree,7155,9.0,6,Yes,3,2,6.0,Married,Yes
E11557,40,R&D,Manager,Technical Degree,10100,25.0,6,No,1,3,2.0,Married,No
E11558,43,R&D,Technician,Engineering,6302,6.0,2,No,1,1,18.0,Divorced,No
E11559,32,HR,Representative,Technical Degree,3473,4.0,4,No,3,3,14.0,Married,No
E11560,54,Sales,Specialist,Life Sciences,8046,13.0,1,No,1,3,6.0,Single,No
E11561,37,Sales,Specialist,Engineering,54864,10.0,1,Yes,2,3,12.0,Married,No
E11562,23,R&D,Specialist,Technical Degree,6664,4.0,4,No,4,4,20.0,Married,No
E11563,34,Sales,Technician,Life Sciences,6763,11.0,3,Yes,4,1,21.0,Married,No
E11564,38,R&D,Specialist,Technical Degree,9892,16.0,6,Yes,2,3,27.0,Divorced,No
E11565,41,R&D,Specialist,Engineering,8451,10.0,10,No,2,3,8.0,Divorced,No
E11566,35,R&D,Technician,Engineering,5891,9.0,7,No,4,2,3.0,Married,No
E11567,28,Sales,Technician,Life Sciences,4459,2.0,2,Yes,2,1,5.0,Married,Yes
E11568,27,R&D,Specialist,Engineering,7435,6.0,2,No,1,4,17.0,Divorced,No
E11569,31,R&D,Specialist,Medical,5268,3.0,2,No,4,1,26.0,Single,No
E11570,32,R&D,Technician,Engineering,7964,,7,Yes,4,1,20.0,Single,No
E11571,27,Sales,Manager,Life Sciences,8934,2.0,2,Yes,4,1,5.0,Single,No
E11572,30,R&D,Manager,Engineering,7584,2.0,2,No,2,1,14.0,Divorced,No
E11573,43,HR,Representative,Engineering,4718,3.0,1,Yes,1,2,29.0,Married,Yes
E11574,52,Sales,Manager,Medical,9065,4.0,4,No,4,3,20.0,Single,No
E11575,44,Sales,Technician,Engineering,5799,3.0,3,No,2,2,,Divorced,No
E11576,49,Sales,Representative,Marketing,6141,5.0,5,No,4,4,14.0,Married,No
E11577,46,R&D,Specialist,Technical Degree,7357,6.0,1,No,2,3,9.0,Divorced,No
E11578,44,R&D,Specialist,Medical,8794,14.0,1,No,3,1,8.0,Single,Yes
E11579,34,R&D,Technician,Technical Degree,5278,4.0,3,Yes,1,2,11.0,Married,Yes
E11580,38,Sales,Representative,Engineering,6719,4.0,3,No,4,1,28.0,Married,No
E11581,33,Sales,Representative,Engineering,6799,11.0,10,No,1,1,,Married,No
E11582,35,R&D,Technician,Technical Degree,7794,13.0,3,Yes,4,4,18.0,Married,Yes
E11583,38,R&D,Manager,Medical,9928,8.0,8,No,1,3,9.0,Divorced,No
E11584,43,HR,Technician,Marketing,7863,11.0,4,Yes,3,4,2.0,Married,No
E11585,41,Sales,Specialist,Marketing,4939,1.0,1,Yes,1,4,22.0,Divorced,No
E11586,36,R&D,Executive,Life Sciences,11624,13.0,3,No,3,3,2.0,Single,No
E11587,37,R&D,Manager,Engineering,10806,7.0,6,No,4,4,6.0,Single,No
E11588,41,R&D,Specialist,Medical,8958,11.0,6,No,1,3,6.0,Single,No
E11589,43,R&D,Technician,Medical,7122,9.0,9,Yes,2,4,11.0,Married,No
E11590,23,R&D,Executive,Life Sciences,9666,5.0,1,No,4,2,23.0,Married,No
E11591,27,HR,Specialist,Technical Degree,8127,10.0,3,Yes,3,3,10.0,Divorced,No
E11592,47,Sales,Specialist,Life Sciences,7940,5.0,5,No,3,1,13.0,Married,No
E11593,36,Sales,Representative,Engineering,7065,28.0,2,No,3,4,21.0,Married,No
E11594,33,R&D,Technician,Technical Degree,6372,2.0,2,No,4,4,28.0,Married,No
E11595,35,R&D,Specialist,Medical,7948,13.0,0,No,4,3,,Single,No
E11596,35,Sales,Manager,Life Sciences,8742,9.0,2,No,1,4,28.0,Single,Yes
E11597,42,Sales,Specialist,Engineering,6498,7.0,6,No,2,4,2.0,Married,No
E11598,27,Sales,Representative,Engineering,4624,4.0,4,No,3,3,29.0,Married,No
E11599,37,HR,Technician,Marketing,6744,10.0,5,No,3,3,20.0,Married,No
E11600,39,Sales,Technician,Life Sciences,5808,7.0,6,No,1,4,29.0,Married,No
E11601,41,Sales,Technician,Technical Degree,4861,2.0,2,No,1,3,14.0,Married,No
E11602,39,Sales,Specialist,Other,7491,12.0,4,No,2,4,28.0,Married,No
E11603,42,Sales,Representative,Technical Degree,6425,10.0,10,Yes,3,4,1.0,Divorced,No
E11604,32,Sales,Executive,Life Sciences,11298,4.0,4,Yes,4,4,27.0,Single,No
E11605,29,R&D,Manager,Medical,10225,,4,No,4,1,12.0,Married,No
E11606,59,Sales,Manager,Life Sciences,12548,14.0,1,No,4,3,18.0,Married,No
E11607,34,R&D,Technician,Engineering,4774,,3,No,3,1,24.0,Divorced,No
E11608,35,Sales,Representative,Engineering,5470,10.0,1,No,4,2,16.0,Single,No
E11609,43,R&D,Specialist,Life Sciences,8853,13.0,8,No,3,2,5.0,Married,No
E11610,51,HR,Representative,Technical Degree,5422,2.0,2,No,4,4,21.0,Married,No
E11611,32,R&D,Technician,Engineering,6305,1.0,1,No,3,1,19.0,Married,No
E11612,28,R&D,Specialist,Engineering,5837,6.0,1,Yes,3,4,14.0,Single,Yes
E11613,26,Sales,Manager,Other,9141,5.0,5,No,4,4,11.0,Single,No
E11614,51,Sales,Manager,Engineering,10490,7.0,3,No,4,4,17.0,Married,No
E11615,28,R&D,Technician,Medical,5929,21.0,2,No,2,4,22.0,Married,No
E11616,37,HR,Specialist,Life Sciences,6987,13.0,1,No,3,4,15.0,Single,No
E11617,28,R&D,Specialist,Engineering,6262,4.0,3,Yes,1,2,16.0,Single,Yes
E11618,24,R&D,Executive,Technical Degree,9582,9.0,5,Yes,3,3,14.0,Single,Yes
E11619,34,R&D,Technician,Engineering,6100,8.0,6,No,4,3,28.0,Divorced,No
E11620,29,R&D,Manager,Marketing,10666,14.0,3,Yes,3,3,17.0,Married,Yes
E11621,31,Sales,Specialist,Engineering,7510,13.0,2,Yes,3,2,4.0,Divorced,Yes
E11622,55,R&D,Executive,Engineering,12157,7.0,7,No,3,1,14.0,Married,No
E11623,41,HR,Technician,Engineering,5824,11.0,5,No,3,2,4.0,Divorced,No
E11624,45,Sales,Representative,Engineering,6360,16.0,6,No,2,2,27.0,Married,No
E11625,44,R&D,Specialist,Engineering,7644,12.0,8,Yes,1,1,3.0,Married,No
E11626,36,Sales,Representative,Medical,5171,4.0,4,No,2,4,4.0,Married,No
E11627,33,R&D,Technician,Life Sciences,4187,4.0,2,No,1,4,22.0,Married,No
E11628,39,Sales,Technician,Life Sciences,4299,2.0,1,No,1,4,6.0,Married,No
E11629,39,R&D,Technician,Life Sciences,4406,4.0,4,No,1,1,27.0,Single,No
E11630,32,R&D,Specialist,Other,7151,4.0,4,No,4,2,22.0,Single,Yes
E11631,38,Sales,Manager,Technical Degree,9063,1.0,1,No,3,2,22.0,Married,No
E11632,31,R&D,Technician,Medical,2695,3.0,3,No,2,1,4.0,Married,No
E11633,35,R&D,Executive,Technical Degree,11768,2.0,2,Yes,1,4,27.0,Single,No
E11634,34,HR,Technician,Life Sciences,4059,5.0,2,Yes,4,1,7.0,Married,Yes
E11635,26,Sales,Specialist,Life Sciences,8053,8.0,1,Yes,1,2,7.0,Married,Yes
E11636,20,Sales,Representative,Marketing,5830,4.0,4,Yes,4,3,18.0,Divorced,No
E11637,29,Sales,Technician,Marketing,8375,19.0,12,Yes,4,3,12.0,Single,No
E11638,53,HR,Manager,Life Sciences,8865,3.0,3,No,3,3,16.0,Married,Yes
E11639,34,HR,Specialist,Life Sciences,6739,1.0,1,Yes,3,4,6.0,Divorced,No
E11640,44,R&D,Technician,Other,6194,7.0,4,No,2,4,5.0,Married,No
E11641,20,R&D,Technician,Technical Degree,7864,12.0,2,No,1,4,10.0,Single,No
E11642,28,R&D,Executive,Life Sciences,10201,5.0,3,Yes,1,4,17.0,Divorced,Yes
E11643,25,R&D,Representative,Medical,6519,6.0,2,No,1,1,,Married,No
E11644,35,Sales,Specialist,Engineering,8397,23.0,5,Yes,4,3,9.0,Married,No
E11645,59,R&D,Specialist,Engineering,58144,13.0,8,No,2,3,29.0,Divorced,No
E11646,41,Sales,Representative,Life Sciences,5838,9.0,6,No,3,4,27.0,Divorced,No
E11647,52,R&D,Representative,Life Sciences,6217,7.0,3,Yes,3,4,25.0,Married,No
E11648,35,R&D,Technician,Engineering,5322,1.0,1,No,2,1,10.0,Single,No
E11649,49,R&D,Representative,Technical Degree,6776,17.0,8,No,3,1,25.0,Single,No
E11650,56,Sales,Manager,Life Sciences,8120,7.0,7,Yes,1,1,27.0,Single,Yes
E11651,36,Sales,Representative,Marketing,3983,2.0,2,No,4,3,10.0,Single,No
E11652,32,Sales,Specialist,Engineering,8276,11.0,10,No,1,3,21.0,Married,No
E11653,25,Sales,Specialist,Engineering,8601,13.0,6,Yes,2,3,6.0,Divorced,Yes
E11654,34,Sales,Specialist,Technical Degree,6865,5.0,3,No,3,3,25.0,Divorced,Yes
E11655,38,HR,Specialist,Marketing,6511,,3,Yes,2,1,4.0,Married,Yes
E11656,55,R&D,Specialist,Other,6354,6.0,3,No,2,4,11.0,Married,No
E11657,25,Sales,Specialist,Other,7977,4.0,4,Yes,3,3,20.0,Single,No
E11658,38,Sales,Manager,Life Sciences,9486,3.0,2,No,2,1,,Single,Yes
E11659,21,R&D,Specialist,Engineering,5863,,2,No,1,4,9.0,Single,No
E11660,33,R&D,Technician,Technical Degree,7052,13.0,1,Yes,2,2,12.0,Married,No
E11661,40,R&D,Specialist,Other,9405,22.0,2,No,4,4,23.0,Single,No
E11662,42,HR,Specialist,Marketing,8534,7.0,4,Yes,1,2,22.0,Divorced,Yes
E11663,42,R&D,Technician,Medical,7892,19.0,13,No,1,2,10.0,Married,No
E11664,41,HR,Representative,Medical,5310,3.0,1,Yes,2,3,6.0,Single,Yes
E11665,42,HR,Technician,Life Sciences,7574,13.0,10,No,1,1,13.0,Single,Yes
E11666,37,Sales,Specialist,Marketing,48090,5.0,2,No,2,4,5.0,Married,No
E11667,28,HR,Technician,Technical Degree,8289,27.0,9,No,4,2,28.0,Divorced,No
E11668,20,Sales,Specialist,Medical,5571,4.0,3,Yes,2,1,27.0,Married,Yes
E11669,32,R&D,Manager,Engineering,10061,9.0,5,No,3,4,4.0,Married,No
E11670,36,Sales,Specialist,Life Sciences,7380,2.0,2,No,2,3,3.0,Married,No
E11671,48,HR,Representative,Engineering,6126,5.0,4,No,1,4,23.0,Single,No
E11672,36,HR,Specialist,Engineering,8637,14.0,3,No,2,3,,Divorced,No
E11673,35,R&D,Manager,Technical Degree,9530,12.0,12,No,2,4,18.0,Married,No
E11674,40,R&D,Manager,Engineering,9900,9.0,5,No,3,4,3.0,Married,No
E11675,35,Sales,Representative,Engineering,7274,13.0,3,No,3,2,5.0,Married,No
E11676,44,Sales,Technician,Life Sciences,6744,,7,Yes,1,2,9.0,Married,No
E11677,55,R&D,Specialist,Marketing,10522,21.0,18,No,4,2,28.0,Married,No
E11678,57,Sales,Technician,Marketing,6864,1.0,1,No,4,3,6.0,Single,No
E11679,38,R&D,Executive,Engineering,12740,8.0,1,Yes,1,4,15.0,Married,Yes
E11680,40,Sales,Technician,Engineering,6668,2.0,0,No,1,4,,Divorced,No
E11681,51,HR,Specialist,Engineering,6900,3.0,3,No,1,3,18.0,Married,No
E11682,36,R&D,Representative,Life Sciences,5078,5.0,5,No,4,4,,Single,No
E11683,43,R&D,Specialist,Engineering,5740,5.0,4,Yes,4,2,12.0,Divorced,Yes
E11684,27,Sales,Technician,Other,5128,,7,Yes,4,3,22.0,Single,No
E11685,34,HR,Manager,Life Sciences,9791,7.0,7,No,3,3,6.0,Single,No
E11686,47,HR,Specialist,Engineering,8211,,2,Yes,2,4,29.0,Single,No
