car_id,brand,model_year,mileage,fuel_type,transmission,engine_cc,accident,owner_count,price
C11258,Hyundai,2016,110616,Hybrid,Manual,2000.0,No,4.0,1948
C11259,Kia,2022,28603,Gasoline,Automatic,1600.0,No,3.0,4438
C11260,Hyundai,2020,55062,Gasoline,Automatic,2500.0,No,4.0,3818
C11261,Benz,2012,166595,Hybrid,Automatic,3000.0,Yes,3.0,4215
C11262,Hyundai,2012,150282,Gasoline,Automatic,1600.0,Yes,3.0,815
C11263,Kia,2010,171427,Electric,Automatic,2000.0,No,1.0,1490
C11264,Hyundai,2018,109737,Hybrid,Automatic,2000.0,No,2.0,2872
C11265,Hyundai,2016,115460,Diesel,Manual,1600.0,Yes,1.0,1790
C11266,Kia,2010,157921,Electric,Automatic,1600.0,Yes,1.0,744
C11267,Kia,2009,182516,Gasoline,Automatic,2000.0,No,4.0,406
C11268,BMW,2018,97012,Gasoline,Manual,1600.0,No,3.0,5465
C11269,Hyundai,2020,43165,Diesel,Automatic,2500.0,No,2.0,4499
C11270,BMW,2016,68431,Gasoline,Automatic,1000.0,No,3.0,5573
C11271,Toyota,2019,43873,Electric,Automatic,1000.0,No,4.0,4663
C11272,Benz,2019,39065,Gasoline,Automatic,,Yes,3.0,6679
C11273,Hyundai,2016,72828,Diesel,Automatic,1000.0,No,4.0,2499
C11274,Kia,2017,66201,Diesel,Automatic,2000.0,Yes,,3176
C11275,Hyundai,2019,85778,Diesel,Automatic,1600.0,No,,3665
C11276,Hyundai,2020,51445,Gasoline,Automatic,2500.0,No,4.0,3532
C11277,Toyota,2011,154832,Gasoline,Automatic,3500.0,No,1.0,2175
C11278,Hyundai,2011,112706,Hybrid,Automatic,2500.0,No,3.0,1978
C11279,Kia,2020,50282,Gasoline,Automatic,1600.0,No,2.0,3975
C11280,BMW,2018,46728,Hybrid,Automatic,3000.0,No,2.0,6927
C11281,BMW,2017,83242,Diesel,Automatic,1600.0,Yes,3.0,5159
C11282,Kia,2022,38386,Hybrid,Manual,2000.0,Yes,2.0,4806
C11283,Hyundai,2020,59965,Diesel,Automatic,2000.0,No,3.0,4083
C11284,Hyundai,2020,49482,Gasoline,Manual,1600.0,No,4.0,3818
C11285,Kia,2013,166038,Diesel,Automatic,3000.0,No,2.0,1202
C11286,Hyundai,2016,91482,Hybrid,Manual,1600.0,Yes,4.0,2518
C11287,Kia,2015,95381,Gasoline,Automatic,2000.0,No,4.0,1999
C11288,Hyundai,2017,126786,Electric,Automatic,1600.0,No,3.0,2563
C11289,Hyundai,2010,134024,Gasoline,Automatic,2500.0,No,2.0,1335
C11290,Kia,2013,131313,Gasoline,Automatic,2500.0,No,1.0,1846
C11291,Hyundai,2022,27836,Gasoline,Automatic,1600.0,No,1.0,5095
C11292,Kia,2020,40765,Electric,Automatic,2000.0,Yes,1.0,4713
C11293,BMW,2014,149518,Gasoline,Automatic,2000.0,Yes,1.0,4437
C11294,Benz,2022,24160,Hybrid,Automatic,2000.0,No,3.0,7914
C11295,Hyundai,2022,29983,Hybrid,Automatic,2000.0,No,4.0,4728
C11296,Hyundai,2013,162337,Gasoline,Automatic,2000.0,No,2.0,1699
C11297,Hyundai,2023,12270,Gasoline,Automatic,1000.0,Yes,3.0,4606
C11298,BMW,2010,253847,Hybrid,Automatic,2000.0,No,1.0,2971
C11299,BMW,2021,33011,Gasoline,Automatic,2000.0,No,2.0,7276
C11300,Hyundai,2021,51139,Hybrid,Automatic,2000.0,No,3.0,4416
C11301,Toyota,2023,16524,Gasoline,Automatic,2500.0,No,4.0,5282
C11302,Hyundai,2021,54937,Diesel,Automatic,1000.0,No,1.0,3465
C11303,Kia,2020,54088,Hybrid,Automatic,1600.0,No,2.0,3939
C11304,BMW,2020,42536,Gasoline,Automatic,1600.0,No,2.0,6513
C11305,Toyota,2016,153843,Gasoline,Automatic,1000.0,No,1.0,2473
C11306,BMW,2011,155946,Gasoline,Manual,1600.0,No,4.0,3306
C11307,Benz,2009,158390,Gasoline,Automatic,3500.0,No,1.0,4396
C11308,Hyundai,2016,99445,Diesel,Automatic,1600.0,No,4.0,1927
C11309,Benz,2010,140768,Hybrid,Automatic,2000.0,No,2.0,4212
C11310,Hyundai,2013,160362,Gasoline,Automatic,1000.0,No,1.0,1211
C11311,Toyota,2012,134195,Diesel,Automatic,2000.0,Yes,4.0,1185
C11312,Kia,2021,36412,Diesel,Automatic,3500.0,No,4.0,5353
C11313,Benz,2020,63613,Gasoline,Manual,1600.0,No,3.0,6148
C11314,Kia,2022,29742,Gasoline,Manual,2500.0,No,4.0,4631
C11315,BMW,2009,195701,Electric,Automatic,3500.0,No,1.0,4405
C11316,Kia,2008,216201,Hybrid,Automatic,2000.0,No,1.0,300
C11317,BMW,2016,104294,Diesel,Automatic,1600.0,No,4.0,5128
C11318,Hyundai,2010,163891,Diesel,Automatic,2000.0,No,1.0,1276
C11319,Hyundai,2014,129924,Gasoline,Manual,2500.0,No,2.0,2267
C11320,Hyundai,2016,115780,Diesel,Automatic,1600.0,Yes,2.0,1651
C11321,Hyundai,2016,100972,Diesel,Automatic,2000.0,Yes,1.0,2700
C11322,Toyota,2019,71296,Diesel,Automatic,1600.0,Yes,4.0,3706
C11323,Hyundai,2023,10489,Gasoline,Automatic,1600.0,No,2.0,5673
C11324,Toyota,2017,78318,Gasoline,Manual,3000.0,Yes,4.0,2907
C11325,Hyundai,2013,118767,Gasoline,Automatic,2000.0,No,1.0,2123
C11326,Hyundai,2015,101741,Electric,Automatic,1600.0,No,3.0,2991
C11327,Benz,2016,134892,Gasoline,Automatic,2000.0,No,2.0,5371
C11328,BMW,2010,212493,Diesel,Manual,1600.0,No,1.0,2508
C11329,Kia,2013,389172,Gasoline,Automatic,1600.0,Yes,2.0,300
C11330,Kia,2012,171749,Gasoline,Manual,2000.0,No,4.0,1098
C11331,BMW,2014,118282,Diesel,Automatic,1600.0,No,3.0,4734
C11332,Hyundai,2014,109528,Diesel,Manual,1600.0,No,3.0,1998
C11333,Toyota,2016,68342,Diesel,Automatic,1000.0,Yes,1.0,3055
C11334,Toyota,2008,254652,Gasoline,Automatic,2000.0,No,2.0,300
C11335,BMW,2013,97992,Hybrid,Automatic,2500.0,Yes,3.0,4392
C11336,Hyundai,2023,12844,Gasoline,Automatic,2500.0,No,2.0,5461
C11337,BMW,2012,121932,Gasoline,Automatic,1600.0,No,4.0,4104
C11338,Hyundai,2011,199257,Diesel,Manual,2000.0,No,4.0,695
C11339,Hyundai,2017,83978,Gasoline,Automatic,2500.0,No,1.0,3515
C11340,Hyundai,2019,62983,Gasoline,Automatic,1600.0,No,3.0,3283
C11341,Kia,2023,12697,Diesel,Automatic,3000.0,No,3.0,4780
C11342,Toyota,2018,83446,Diesel,Automatic,3000.0,No,2.0,4423
C11343,BMW,2021,39117,Hybrid,Manual,1600.0,No,4.0,7129
C11344,Benz,2008,205922,Gasoline,Automatic,1600.0,No,3.0,2775
C11345,Kia,2011,148782,Gasoline,Manual,1600.0,No,1.0,1323
C11346,Kia,2017,57930,Gasoline,Manual,1600.0,No,1.0,3063
C11347,Kia,2018,57866,Electric,Automatic,3000.0,No,,4541
C11348,Toyota,2014,151554,Diesel,Automatic,3000.0,No,1.0,2204
C11349,Hyundai,2023,12082,Diesel,Manual,1000.0,No,3.0,4824
C11350,Toyota,2011,143103,Gasoline,Automatic,2000.0,No,3.0,1642
C11351,Kia,2008,140525,Diesel,Automatic,2000.0,No,3.0,578
C11352,Kia,2017,54887,Gasoline,Automatic,1600.0,No,3.0,3317
C11353,BMW,2008,174246,Diesel,Automatic,2000.0,Yes,2.0,3039
C11354,Kia,2008,250626,Electric,Automatic,3000.0,No,3.0,300
C11355,Toyota,2018,67972,Electric,Automatic,1600.0,Yes,1.0,3637
C11356,Toyota,2017,99410,Diesel,Automatic,1600.0,No,4.0,2552
C11357,Kia,2012,134289,Gasoline,Manual,1000.0,No,2.0,1124
C11358,Hyundai,2014,149166,Electric,Automatic,1600.0,No,4.0,2140
C11359,Kia,2023,353135,Diesel,Automatic,1600.0,Yes,4.0,300
C11360,Toyota,2016,74434,Gasoline,Automatic,2000.0,No,4.0,3344
C11361,Hyundai,2015,109738,Diesel,Automatic,2000.0,No,4.0,2550
C11362,BMW,2009,277530,Gasoline,Automatic,2500.0,Yes,4.0,2105
C11363,BMW,2016,146957,Diesel,Automatic,1600.0,No,1.0,4905
C11364,BMW,2011,187974,Gasoline,Automatic,1600.0,No,3.0,3353
C11365,Hyundai,2019,62944,Diesel,Automatic,2500.0,No,1.0,3820
C11366,BMW,2017,97381,Gasoline,Automatic,2500.0,No,2.0,5773
C11367,Toyota,2022,27901,Gasoline,Manual,1600.0,No,1.0,5247
C11368,Hyundai,2018,77282,Diesel,Automatic,1600.0,No,2.0,3399
C11369,Hyundai,2012,171873,Hybrid,Manual,2500.0,No,3.0,1267
C11370,Toyota,2019,68123,Diesel,Manual,1000.0,No,4.0,3702
C11371,Hyundai,2018,72312,Gasoline,Automatic,1600.0,No,3.0,3320
C11372,Benz,2012,112970,Electric,Automatic,2000.0,No,1.0,5759
C11373,Kia,2011,151057,Electric,Automatic,1600.0,No,1.0,1607
C11374,Hyundai,2020,61594,Gasoline,Manual,1600.0,No,3.0,3784
C11375,Toyota,2013,141961,Gasoline,Automatic,2000.0,No,3.0,2710
C11376,Kia,2008,222413,Hybrid,Automatic,2500.0,No,1.0,300
C11377,Kia,2009,182264,Hybrid,Automatic,2500.0,No,3.0,949
C11378,Kia,2011,127675,Electric,Automatic,3500.0,No,2.0,2791
C11379,Kia,2011,159693,Hybrid,Automatic,1000.0,Yes,2.0,300
C11380,Hyundai,2015,89393,Diesel,Automatic,1600.0,No,1.0,2727
C11381,Kia,2016,77929,Diesel,Automatic,2500.0,No,,3084
C11382,Toyota,2019,83084,Gasoline,Automatic,2000.0,No,3.0,4447
C11383,Hyundai,2011,152616,Gasoline,Automatic,1600.0,No,3.0,1634
C11384,BMW,2013,118531,Gasoline,Automatic,1600.0,Yes,4.0,3532
C11385,Hyundai,2011,232100,Diesel,Automatic,1600.0,No,2.0,300
C11386,Benz,2011,200784,Diesel,Automatic,2000.0,No,1.0,4198
C11387,Hyundai,2019,59427,Hybrid,Automatic,1600.0,No,1.0,3960
C11388,Toyota,2018,85697,Gasoline,Manual,3500.0,No,1.0,4441
C11389,Kia,2019,61463,Diesel,Automatic,1000.0,No,1.0,3427
C11390,Hyundai,2016,87375,Gasoline,Automatic,,No,4.0,2785
C11391,Hyundai,2021,43272,Gasoline,Automatic,2500.0,No,2.0,4917
C11392,Hyundai,2011,156352,Hybrid,Automatic,2000.0,No,4.0,1036
C11393,Kia,2020,52905,Diesel,Automatic,2500.0,No,2.0,3991
C11394,Hyundai,2013,176704,Electric,Automatic,2000.0,No,1.0,1739
C11395,Benz,2021,47200,Gasoline,Automatic,1600.0,No,2.0,6920
C11396,Kia,2020,45398,Diesel,Automatic,1600.0,No,1.0,4033
C11397,Hyundai,2016,115664,Gasoline,Automatic,2000.0,Yes,4.0,1757
C11398,BMW,2010,134630,Gasoline,Automatic,,No,2.0,4377
C11399,BMW,2014,143512,Hybrid,Automatic,2000.0,Yes,3.0,4525
C11400,Hyundai,2023,13445,Diesel,Automatic,2000.0,No,2.0,5357
C11401,Hyundai,2014,141369,Hybrid,Automatic,2000.0,Yes,1.0,1896
C11402,Hyundai,2008,193722,Gasoline,Manual,2000.0,No,3.0,300
C11403,BMW,2018,115513,Hybrid,Automatic,2000.0,No,1.0,6097
C11404,BMW,2009,154441,Gasoline,Manual,2000.0,Yes,,2225
C11405,Kia,2012,190975,Hybrid,Automatic,3000.0,Yes,3.0,702
C11406,Benz,2015,89144,Gasoline,Automatic,2000.0,No,2.0,5224
C11407,Benz,2013,159643,Gasoline,Automatic,2500.0,No,2.0,4757
C11408,Kia,2021,44182,Diesel,Automatic,2000.0,No,3.0,3723
C11409,Toyota,2021,39494,Electric,Automatic,2000.0,Yes,3.0,4940
C11410,Hyundai,2020,46056,Gasoline,Automatic,2000.0,No,3.0,3801
C11411,Hyundai,2020,53693,Gasoline,Automatic,1000.0,No,1.0,4394
C11412,Hyundai,2023,13801,Hybrid,Automatic,3500.0,No,2.0,6418
C11413,Hyundai,2014,183698,Gasoline,Automatic,1000.0,No,1.0,1601
C11414,Kia,2022,20765,Gasoline,Automatic,1600.0,No,2.0,4843
C11415,Toyota,2022,22664,Gasoline,Automatic,1000.0,No,4.0,4725
C11416,Hyundai,2010,193958,Gasoline,Manual,1000.0,Yes,,300
C11417,Hyundai,2013,134550,Electric,Automatic,2500.0,No,2.0,2012
C11418,Kia,2016,101599,Hybrid,Automatic,2000.0,No,3.0,2785
C11419,Toyota,2010,226954,Diesel,Automatic,2500.0,No,3.0,531
C11420,Hyundai,2021,13617,Electric,Automatic,1600.0,No,2.0,5324
C11421,Kia,2020,44824,Diesel,Automatic,1600.0,No,3.0,3569
C11422,Hyundai,2020,31091,Gasoline,Manual,1600.0,No,3.0,3699
C11423,Hyundai,2020,37650,Gasoline,Automatic,2000.0,No,4.0,3701
C11424,Toyota,2013,222352,Gasoline,Manual,2500.0,No,4.0,1556
C11425,Toyota,2014,147945,Gasoline,Automatic,2000.0,No,4.0,2625
C11426,Hyundai,2012,190256,Electric,Automatic,1600.0,No,1.0,1165
C11427,Toyota,2017,89308,Hybrid,Automatic,3500.0,No,4.0,3712
C11428,BMW,2020,61104,Gasoline,Automatic,1000.0,No,4.0,5593
C11429,Toyota,2015,69302,Diesel,Automatic,2000.0,No,4.0,3187
C11430,Kia,2015,145034,Hybrid,Automatic,1600.0,No,2.0,2076
C11431,Kia,2013,115945,Electric,Automatic,1000.0,No,3.0,2084
C11432,Kia,2014,114060,Hybrid,Manual,1600.0,Yes,2.0,1740
C11433,BMW,2010,203216,Diesel,Automatic,1000.0,No,4.0,2685
C11434,Hyundai,2020,55797,Hybrid,Automatic,3000.0,No,1.0,4886
C11435,Hyundai,2014,132538,Diesel,Automatic,2000.0,No,2.0,2278
C11436,Hyundai,2014,89107,Diesel,Automatic,2500.0,No,4.0,2842
C11437,BMW,2011,172892,Gasoline,Manual,2000.0,No,1.0,3661
C11438,Hyundai,2017,111171,Gasoline,Manual,2000.0,No,1.0,2810
C11439,BMW,2023,11402,Diesel,Automatic,2000.0,No,1.0,8149
C11440,Toyota,2021,50834,Gasoline,Automatic,3000.0,No,3.0,4671
C11441,Hyundai,2020,41527,Gasoline,Automatic,1000.0,No,1.0,4048
C11442,BMW,2011,169255,Hybrid,Automatic,1600.0,No,4.0,3435
C11443,Kia,2021,52817,Gasoline,Automatic,2000.0,No,2.0,4596
C11444,Toyota,2010,153381,Diesel,Automatic,3500.0,No,2.0,2050
C11445,Hyundai,2017,113133,Diesel,Manual,3500.0,Yes,,2287
C11446,BMW,2014,189239,Electric,Manual,2000.0,Yes,3.0,4119
C11447,Benz,2012,162157,Diesel,Automatic,1600.0,Yes,3.0,3906
C11448,Toyota,2010,159865,Gasoline,Automatic,1000.0,Yes,1.0,605
C11449,BMW,2013,117499,Diesel,Manual,3000.0,No,4.0,4786
C11450,Kia,2019,84569,Hybrid,Automatic,2000.0,Yes,1.0,3320
C11451,BMW,2013,185130,Electric,Automatic,1600.0,No,1.0,4111
C11452,Toyota,2023,17347,Gasoline,Automatic,3000.0,No,4.0,5078
C11453,Kia,2013,141916,Gasoline,Automatic,1000.0,Yes,3.0,1268
C11454,Hyundai,2009,241701,Electric,Manual,2500.0,No,3.0,300
C11455,Toyota,2020,51413,Gasoline,Automatic,2000.0,Yes,2.0,4475
C11456,BMW,2018,62105,Diesel,Automatic,1000.0,No,4.0,5942
C11457,BMW,2017,114607,Gasoline,Automatic,1600.0,No,1.0,5258
C11458,Hyundai,2019,89508,Gasoline,Manual,1600.0,No,4.0,3296
C11459,BMW,2014,99381,Gasoline,Manual,2000.0,No,1.0,5286
C11460,Kia,2020,39526,Gasoline,Automatic,2000.0,No,2.0,4338
C11461,BMW,2014,131199,Diesel,Automatic,1000.0,Yes,2.0,4138
C11462,Hyundai,2017,111078,Electric,Automatic,3500.0,No,2.0,3742
C11463,BMW,2019,47992,Gasoline,Automatic,1600.0,No,2.0,6881
C11464,Toyota,2011,177853,Hybrid,Automatic,1600.0,No,1.0,1875
C11465,Hyundai,2018,67372,Gasoline,Automatic,1600.0,No,3.0,3159
C11466,Toyota,2023,15102,Diesel,Automatic,1600.0,No,1.0,5466
C11467,Kia,2013,116669,Gasoline,Automatic,3500.0,No,2.0,2645
C11468,Toyota,2011,199100,Electric,Automatic,1600.0,No,3.0,1960
C11469,Benz,2023,12525,Hybrid,Manual,1600.0,No,4.0,7986
C11470,Kia,2011,132451,Diesel,Automatic,3000.0,No,1.0,1847
C11471,BMW,2013,145101,Hybrid,Automatic,2000.0,No,4.0,4457
C11472,Toyota,2016,57488,Diesel,Manual,1600.0,No,2.0,3300
C11473,Kia,2019,56613,Electric,Automatic,3000.0,No,4.0,4444
C11474,Hyundai,2020,56048,Diesel,Automatic,2500.0,Yes,3.0,3077
C11475,BMW,2022,15369,Electric,Automatic,1600.0,No,3.0,8168
C11476,Benz,2014,52865,Diesel,Automatic,2000.0,No,3.0,6062
C11477,Benz,2009,89728,Gasoline,Automatic,3000.0,No,1.0,4146
C11478,Benz,2021,50944,Diesel,Automatic,2000.0,No,4.0,6779
C11479,Kia,2013,140466,Gasoline,Manual,2500.0,No,4.0,951
C11480,Benz,2021,34207,Diesel,Automatic,3500.0,No,4.0,7337
C11481,Hyundai,2012,190025,Diesel,Automatic,2000.0,Yes,2.0,710
C11482,Kia,2013,129653,Diesel,Automatic,1000.0,No,1.0,2117
C11483,Hyundai,2020,55221,Gasoline,Automatic,1600.0,No,1.0,4252
C11484,Hyundai,2015,117695,Gasoline,Automatic,2000.0,No,4.0,2074
C11485,Kia,2015,104283,Diesel,Automatic,1600.0,No,1.0,2624
C11486,Kia,2022,27764,Electric,Automatic,3500.0,Yes,4.0,5138
C11487,BMW,2010,214476,Gasoline,Automatic,1600.0,No,4.0,3060
C11488,Kia,2016,99562,Gasoline,Automatic,2000.0,Yes,4.0,2287
C11489,Kia,2013,127801,Diesel,Automatic,2000.0,No,3.0,1628
C11490,Hyundai,2014,119724,Diesel,Manual,,No,2.0,1771
C11491,Kia,2016,48850,Gasoline,Automatic,1600.0,No,1.0,3659
C11492,Hyundai,2022,27698,Gasoline,Automatic,1000.0,No,2.0,4480
C11493,Hyundai,2021,28117,Gasoline,Automatic,2000.0,No,3.0,4196
C11494,BMW,2020,59556,Electric,Automatic,3000.0,No,1.0,7000
C11495,BMW,2014,127287,Gasoline,Automatic,2000.0,No,4.0,4148
C11496,BMW,2017,93207,Gasoline,Automatic,1600.0,No,2.0,5702
C11497,Kia,2016,120807,Gasoline,Automatic,1600.0,No,3.0,2033
C11498,Kia,2008,163526,Gasoline,Automatic,2500.0,No,1.0,960
C11499,Toyota,2020,56430,Hybrid,Manual,3000.0,Yes,1.0,5219
C11500,Kia,2023,13802,Gasoline,Automatic,1600.0,No,2.0,4174
C11501,Kia,2008,199130,Gasoline,Manual,2500.0,No,2.0,300
C11502,Hyundai,2010,143016,Diesel,Automatic,1600.0,No,1.0,1285
C11503,Kia,2020,59142,Gasoline,Automatic,2000.0,No,1.0,4394
C11504,Kia,2016,120882,Gasoline,Automatic,2500.0,No,3.0,2123
C11505,Kia,2008,213452,Hybrid,Manual,1000.0,No,4.0,300
C11506,Kia,2008,156625,Hybrid,Manual,2000.0,No,4.0,300
C11507,Kia,2012,137011,Electric,Automatic,1600.0,No,3.0,1811
C11508,BMW,2015,115371,Hybrid,Automatic,1600.0,No,1.0,5367
C11509,Benz,2009,225982,Diesel,Automatic,2000.0,No,2.0,2951
C11510,Benz,2011,107243,Gasoline,Automatic,1000.0,Yes,2.0,4724
C11511,BMW,2022,22617,Hybrid,Automatic,2000.0,No,,8156
C11512,Toyota,2013,129711,Hybrid,Manual,1600.0,No,3.0,2258
C11513,Hyundai,2022,25500,Hybrid,Automatic,2000.0,No,1.0,5086
C11514,Hyundai,2008,145536,Diesel,Automatic,1600.0,Yes,2.0,623
C11515,Hyundai,2022,24694,Gasoline,Automatic,2500.0,No,1.0,5063
C11516,BMW,2011,156891,Hybrid,Automatic,2000.0,No,1.0,4211
C11517,Toyota,2011,128533,Hybrid,Automatic,3500.0,Yes,3.0,1926
C11518,Hyundai,2016,101168,Electric,Automatic,3000.0,No,4.0,3596
C11519,Toyota,2016,91011,Gasoline,Manual,1600.0,No,2.0,3036
C11520,Hyundai,2013,159354,Gasoline,Automatic,1000.0,No,2.0,1126
C11521,Toyota,2015,93096,Gasoline,Automatic,2000.0,Yes,1.0,2980
C11522,Kia,2019,66347,Hybrid,Automatic,2000.0,Yes,2.0,3506
C11523,Hyundai,2017,74023,Gasoline,Automatic,1000.0,No,2.0,3072
C11524,Kia,2011,145609,Gasoline,Automatic,1600.0,No,4.0,300
C11525,Hyundai,2017,97243,Electric,Automatic,2000.0,No,2.0,3704
C11526,Hyundai,2015,123337,Gasoline,Automatic,,No,2.0,2008
C11527,Hyundai,2022,23497,Hybrid,Manual,3000.0,No,3.0,5505
C11528,Benz,2010,170684,Gasoline,Automatic,1600.0,No,3.0,3506
C11529,Kia,2009,129587,Hybrid,Automatic,1600.0,Yes,3.0,733
C11530,Hyundai,2013,189291,Diesel,Manual,1000.0,No,3.0,664
C11531,BMW,2012,180748,Electric,Automatic,2000.0,No,3.0,4303
C11532,BMW,2015,134589,Electric,Manual,2500.0,No,4.0,4948
C11533,Hyundai,2022,16429,Gasoline,Automatic,2500.0,No,2.0,5583
C11534,Kia,2008,179416,Gasoline,Automatic,2000.0,No,1.0,300
C11535,Hyundai,2023,11996,Gasoline,Manual,1000.0,No,,4909
C11536,Hyundai,2018,43240,Diesel,Manual,1600.0,No,1.0,3547
C11537,BMW,2019,78349,Hybrid,Automatic,3000.0,No,3.0,6482
C11538,Hyundai,2017,121531,Gasoline,Automatic,1600.0,No,,2417
C11539,Kia,2010,268601,Diesel,Automatic,1600.0,Yes,3.0,300
C11540,BMW,2014,98623,Gasoline,Manual,2500.0,No,4.0,5088
C11541,Hyundai,2020,53407,Hybrid,Automatic,2500.0,No,1.0,4734
C11542,Kia,2023,16968,Electric,Automatic,3000.0,No,2.0,5849
C11543,Hyundai,2017,85674,Gasoline,Automatic,1600.0,No,4.0,2570
C11544,Toyota,2021,33897,Diesel,Automatic,2000.0,No,4.0,4712
C11545,Kia,2019,37009,Gasoline,Automatic,2000.0,No,2.0,3662
C11546,Benz,2011,213172,Diesel,Automatic,3000.0,Yes,2.0,3902
C11547,Kia,2017,90595,Diesel,Manual,2500.0,No,4.0,2520
C11548,Hyundai,2023,10811,Gasoline,Automatic,2500.0,No,1.0,5254
C11549,BMW,2012,166218,Gasoline,Manual,1600.0,No,1.0,3943
C11550,Toyota,2015,121131,Gasoline,Automatic,2500.0,No,4.0,2365
C11551,BMW,2008,216076,Diesel,Automatic,2000.0,No,4.0,2537
C11552,Benz,2008,197579,Diesel,Automatic,1000.0,No,3.0,3173
C11553,Toyota,2019,89335,Gasoline,Automatic,1000.0,Yes,3.0,2903
C11554,Hyundai,2014,125990,Hybrid,Automatic,2000.0,Yes,1.0,1965
C11555,Hyundai,2022,35715,Diesel,Automatic,1600.0,No,3.0,4810
C11556,BMW,2020,58769,Gasoline,Manual,3000.0,No,1.0,7048
C11557,Kia,2019,70267,Gasoline,Manual,2500.0,No,2.0,3576
C11558,Benz,2016,101281,Hybrid,Automatic,1000.0,Yes,3.0,5106
C11559,Toyota,2011,206984,Electric,Manual,2000.0,No,1.0,1645
C11560,Kia,2015,448180,Gasoline,Automatic,1600.0,No,1.0,300
C11561,Hyundai,2017,71425,Gasoline,Automatic,2000.0,No,4.0,3295
C11562,Benz,2022,20207,Gasoline,Manual,2000.0,No,1.0,7977
C11563,Hyundai,2014,142674,Diesel,Automatic,3000.0,No,3.0,1805
C11564,Benz,2021,30833,Gasoline,Automatic,,Yes,4.0,6803
C11565,Kia,2009,192199,Gasoline,Automatic,2500.0,Yes,4.0,300
C11566,BMW,2021,48514,Diesel,Automatic,2500.0,No,3.0,6903
C11567,Hyundai,2012,166942,Diesel,Automatic,1600.0,No,2.0,1873
C11568,BMW,2016,86668,Gasoline,Automatic,2000.0,Yes,3.0,5853
C11569,Kia,2020,68919,Gasoline,Automatic,2000.0,No,3.0,3691
C11570,Kia,2020,58574,Diesel,Automatic,1000.0,No,4.0,2851
C11571,Hyundai,2016,128427,Gasoline,Automatic,3000.0,No,3.0,2887
C11572,BMW,2010,86762,Gasoline,Automatic,2500.0,Yes,2.0,4474
C11573,Toyota,2018,83955,Hybrid,Automatic,1600.0,No,2.0,4729
C11574,Hyundai,2019,77632,Gasoline,Automatic,3500.0,No,2.0,4026
C11575,Hyundai,2010,253412,Diesel,Automatic,1600.0,Yes,4.0,300
C11576,Hyundai,2009,129128,Electric,Automatic,3000.0,No,3.0,1641
C11577,BMW,2014,166183,Gasoline,Manual,1600.0,Yes,1.0,4183
C11578,BMW,2013,197264,Gasoline,Automatic,2500.0,No,3.0,3661
C11579,Kia,2022,13896,Diesel,Automatic,2000.0,No,2.0,4656
C11580,Hyundai,2012,173229,Hybrid,Automatic,2500.0,No,3.0,1325
C11581,Kia,2014,148528,Electric,Automatic,1600.0,No,4.0,2598
C11582,Kia,2011,156246,Hybrid,Manual,1600.0,No,3.0,951
C11583,Kia,2012,138356,Gasoline,Automatic,1000.0,Yes,4.0,810
C11584,Toyota,2016,120028,Diesel,Automatic,3000.0,No,1.0,3488
C11585,Hyundai,2023,11155,Gasoline,Automatic,1600.0,Yes,1.0,4149
C11586,BMW,2022,24696,Diesel,Automatic,2000.0,No,4.0,7828
C11587,Kia,2018,92623,Gasoline,Automatic,2500.0,No,3.0,2518
C11588,Kia,2023,18262,Gasoline,Automatic,3000.0,No,2.0,4841
C11589,BMW,2016,116911,Hybrid,Automatic,1000.0,No,4.0,4825
C11590,BMW,2011,174205,Gasoline,Automatic,3000.0,No,3.0,3542
C11591,Toyota,2013,125958,Gasoline,Manual,1600.0,Yes,3.0,1730
C11592,Hyundai,2009,149522,Gasoline,Automatic,2500.0,No,3.0,739
C11593,Hyundai,2010,228602,Hybrid,Automatic,2500.0,No,2.0,979
C11594,BMW,2016,100317,Hybrid,Manual,1000.0,No,2.0,5593
C11595,Kia,2013,180973,Gasoline,Automatic,1600.0,No,2.0,822
C11596,Hyundai,2015,108102,Gasoline,Automatic,2000.0,No,4.0,2052
C11597,Hyundai,2022,22104,Gasoline,Automatic,,No,4.0,4425
C11598,Hyundai,2018,85574,Electric,Automatic,3000.0,No,2.0,3932
C11599,Toyota,2012,153244,Diesel,Automatic,1600.0,No,4.0,1161
C11600,Hyundai,2009,140751,Diesel,Automatic,3000.0,No,2.0,1602
C11601,Hyundai,2014,184521,Diesel,Manual,2000.0,No,4.0,1089
C11602,Hyundai,2023,11119,Gasoline,Manual,3500.0,No,,5520
C11603,Kia,2013,173610,Hybrid,Automatic,,Yes,,1241
C11604,Hyundai,2018,93153,Diesel,Automatic,2500.0,No,4.0,3582
C11605,Kia,2022,18443,Gasoline,Automatic,1000.0,No,3.0,4577
C11606,Hyundai,2009,149892,Gasoline,Automatic,2000.0,No,3.0,950
C11607,Benz,2013,133050,Diesel,Automatic,1600.0,Yes,4.0,4882
C11608,Hyundai,2020,41612,Electric,Automatic,1600.0,No,3.0,4409
C11609,Kia,2015,163614,Gasoline,Automatic,2000.0,No,1.0,1740
C11610,Toyota,2020,49597,Hybrid,Manual,2500.0,No,2.0,5116
C11611,BMW,2008,250707,Hybrid,Automatic,1000.0,No,2.0,2425
C11612,Kia,2023,14540,Gasoline,Automatic,2000.0,No,3.0,4522
