cust_id,signup_date,age,region,device,tenure_months,num_orders,avg_order_value,num_reviews,complaint_count,membership_tier
U101635,2019-01-27,33,Seoul,Mobile,60,37,8.0,19,0,Gold
U101636,2020-03-22,29,Gyeonggi,Tablet,46,21,10.3,11,0,Gold
U101637,2018-06-01,49,Seoul,Mobile,68,36,12.3,11,0,Gold
U101638,2020-08-19,24,Incheon,Mobile,41,21,7.8,8,1,Silver
U101639,2018-07-01,35,Incheon,Mobile,67,36,7.2,20,1,Gold
U101640,2022-12-07,42,Gyeonggi,PC,13,9,9.7,5,0,Bronze
U101641,2022-07-10,32,Daegu,PC,18,6,1.8,0,2,Bronze
U101642,2019-10-24,47,Gyeonggi,Mobile,51,34,5.4,9,1,Gold
U101643,2021-01-16,32,Busan,,36,14,5.3,8,1,Bronze
U101644,2021-03-17,53,Seoul,Mobile,34,25,9.7,12,1,Silver
U101645,2023-01-06,37,Busan,Mobile,12,22,8.5,6,0,Silver
U101646,2023-08-04,45,Seoul,PC,5,7,11.8,5,1,Bronze
U101647,2020-01-22,46,Daegu,PC,48,26,11.6,15,0,Gold
U101648,2020-09-18,31,Daegu,PC,40,21,2.1,13,0,Silver
U101649,2022-12-07,20,Busan,PC,13,2,2.9,6,2,Bronze
U101650,2021-11-12,42,Seoul,Mobile,26,21,8.1,10,0,Silver
U101651,2022-11-07,39,Seoul,PC,14,9,3.4,3,0,Bronze
U101652,2023-02-05,44,,Mobile,11,0,2.1,0,0,Bronze
U101653,2020-11-17,36,Gyeonggi,Mobile,38,16,5.8,6,1,Silver
U101654,2019-04-27,33,Seoul,Mobile,57,25,1.7,7,1,Silver
U101655,2022-03-12,60,Incheon,Mobile,22,17,4.9,6,1,Silver
U101656,2022-09-08,22,Gyeonggi,Mobile,16,5,10.1,6,0,Bronze
U101657,2021-08-14,46,Seoul,Mobile,29,22,6.5,4,1,Bronze
U101658,2023-11-02,32,Gyeonggi,Mobile,2,0,12.5,0,1,Bronze
U101659,2019-07-26,34,Gyeonggi,Mobile,54,36,6.3,17,0,Gold
U101660,2023-11-02,35,Gyeonggi,Mobile,2,0,9.7,0,2,Bronze
U101661,2023-10-03,29,Gyeonggi,Mobile,3,7,6.4,0,0,Bronze
U101662,2019-05-27,44,Incheon,Mobile,56,30,7.4,12,1,Gold
U101663,2018-02-01,53,Gyeonggi,PC,72,40,6.8,15,0,Gold
U101664,2023-02-05,43,Incheon,PC,11,4,9.7,0,0,Bronze
U101665,2021-05-16,39,Daegu,PC,32,23,10.2,11,0,Silver
U101666,2023-09-03,27,Seoul,Mobile,4,0,14.2,0,0,Bronze
U101667,2023-04-06,44,Incheon,PC,9,3,8.0,1,0,Bronze
U101668,2019-05-27,62,Seoul,Mobile,56,32,9.6,12,0,Gold
U101669,2022-09-08,34,Daegu,Mobile,16,12,4.9,5,2,Bronze
U101670,2018-03-03,34,Gyeonggi,Mobile,71,41,10.1,11,0,Gold
U101671,2023-03-07,32,Daegu,PC,10,9,8.1,2,0,Bronze
U101672,2021-01-16,33,Daegu,Mobile,36,18,1.0,7,0,Silver
U101673,2022-01-11,20,Daegu,Mobile,24,19,5.4,9,0,Bronze
U101674,2018-09-29,42,Daegu,Mobile,64,42,1.8,22,0,Gold
U101675,2019-05-27,29,Seoul,PC,56,31,5.8,15,1,Silver
U101676,2022-03-12,20,Seoul,PC,22,17,8.9,8,2,Bronze
U101677,2019-09-24,46,Gyeonggi,Mobile,52,26,7.1,14,1,Silver
U101678,2019-11-23,26,Seoul,Mobile,50,31,9.8,11,0,Gold
U101679,2020-02-21,34,Busan,Mobile,47,24,1.0,14,2,Silver
U101680,2022-02-10,54,Gyeonggi,PC,23,15,10.9,9,0,Silver
U101681,2022-06-10,22,Incheon,Mobile,19,11,8.7,3,2,Bronze
U101682,2019-09-24,21,Busan,PC,52,27,4.2,17,0,Gold
U101683,2021-03-17,41,Daegu,Mobile,34,13,7.9,7,0,Bronze
U101684,2021-08-14,51,Seoul,,29,16,14.6,13,0,Silver
U101685,2018-12-28,21,Daegu,Mobile,61,43,12.4,18,1,Gold
U101686,2021-02-15,42,Incheon,Mobile,35,22,13.0,7,2,Silver
U101687,2023-08-04,44,Gyeonggi,Mobile,5,0,7.4,0,0,Bronze
U101688,2023-06-05,20,Gyeonggi,Mobile,7,3,11.4,0,0,Bronze
U101689,2020-08-19,47,Busan,Mobile,41,31,11.9,11,0,Silver
U101690,2023-11-02,48,Seoul,PC,2,0,4.9,4,0,Bronze
U101691,2023-03-07,35,Gyeonggi,Mobile,10,1,11.9,0,0,Bronze
U101692,2020-05-21,52,Gyeonggi,PC,44,35,11.2,9,3,Gold
U101693,2018-04-02,51,Seoul,PC,70,37,6.0,15,1,Gold
U101694,2021-02-15,39,Gyeonggi,Mobile,35,20,8.3,8,0,Silver
U101695,2018-11-28,33,Seoul,PC,62,34,12.1,12,2,Gold
U101696,2022-05-11,27,Seoul,PC,20,15,7.8,7,0,Silver
U101697,2021-02-15,38,Seoul,Mobile,35,23,10.7,9,0,Silver
U101698,2020-12-17,44,Incheon,PC,37,18,6.6,9,0,Silver
U101699,2018-02-01,34,Gyeonggi,Mobile,72,40,4.7,18,0,Gold
U101700,2019-07-26,20,Incheon,Mobile,54,33,4.4,14,0,Gold
U101701,2021-09-13,52,Gyeonggi,PC,28,18,7.2,3,3,Silver
U101702,2018-04-02,40,Seoul,Mobile,70,41,9.3,23,0,Gold
U101703,2021-05-16,34,Gyeonggi,Mobile,32,18,2.7,3,0,Silver
U101704,2023-02-05,47,,Mobile,11,0,13.8,0,1,Bronze
U101705,2020-07-20,55,Seoul,PC,42,34,11.2,10,1,Gold
U101706,2022-02-10,20,Busan,Tablet,23,17,9.5,8,0,Silver
U101707,2021-07-15,43,Seoul,Mobile,30,18,10.4,8,0,Silver
U101708,2023-04-06,22,Gyeonggi,PC,9,10,6.1,3,1,Bronze
U101709,2019-02-26,43,,Tablet,59,34,3.6,18,0,Gold
U101710,2021-09-13,39,Seoul,Mobile,28,13,9.2,9,0,Silver
U101711,2021-04-16,45,Seoul,Mobile,33,22,11.1,8,1,Silver
U101712,2020-02-21,33,Daegu,PC,47,29,6.5,14,1,Silver
U101713,2022-03-12,20,Gyeonggi,PC,22,22,5.2,13,0,Silver
U101714,2021-08-14,33,Seoul,PC,29,14,6.4,9,0,Silver
U101715,2021-03-17,42,Incheon,Mobile,34,16,9.4,6,0,Silver
U101716,2020-07-20,49,Seoul,Mobile,42,36,9.8,10,3,Silver
U101717,2019-09-24,25,Busan,Mobile,52,37,13.4,16,0,Gold
U101718,2020-02-21,49,Incheon,Mobile,47,31,9.3,14,1,Silver
U101719,2019-10-24,31,Seoul,Mobile,51,27,5.5,8,2,Silver
U101720,2020-04-21,42,Seoul,PC,45,29,7.1,12,0,Silver
U101721,2021-03-17,32,Seoul,Mobile,34,14,4.9,5,1,Bronze
U101722,2022-04-11,40,Seoul,PC,21,10,11.3,8,0,Silver
U101723,2022-12-07,48,Seoul,Mobile,13,2,4.7,6,0,Bronze
U101724,2019-07-26,25,Busan,Mobile,54,29,6.3,15,0,Gold
U101725,2021-12-12,31,Seoul,Mobile,25,9,9.4,3,1,Bronze
U101726,2022-04-11,40,Gyeonggi,Mobile,21,16,12.8,10,2,Bronze
U101727,2023-12-02,64,Incheon,Mobile,1,10,16.6,6,1,Bronze
U101728,2019-03-28,29,Daegu,Tablet,58,40,4.0,16,1,Gold
U101729,2018-05-02,60,Gyeonggi,PC,69,45,9.9,24,0,Gold
U101730,2018-03-03,60,Seoul,Mobile,71,41,7.9,14,1,Gold
U101731,2022-12-07,37,Busan,Mobile,13,9,7.3,5,2,Bronze
U101732,2019-09-24,35,Gyeonggi,Tablet,52,26,7.2,13,0,Silver
U101733,2022-02-10,30,Gyeonggi,Mobile,23,7,4.3,2,1,Bronze
U101734,2022-04-11,37,Seoul,Mobile,21,5,13.0,4,0,Bronze
U101735,2023-07-05,23,Daegu,Mobile,6,0,1.8,3,0,Bronze
U101736,2022-05-11,37,,Tablet,20,15,7.6,7,0,Bronze
U101737,2020-09-18,54,Seoul,Mobile,40,28,68.1,13,0,Gold
U101738,2023-04-06,31,Gyeonggi,Mobile,9,1,8.7,1,0,Bronze
U101739,2019-11-23,35,Gyeonggi,Tablet,50,31,6.0,15,0,Gold
U101740,2021-09-13,20,Daegu,Mobile,28,23,6.1,9,3,Silver
U101741,2023-02-05,42,Busan,Mobile,11,6,10.6,1,0,Bronze
U101742,2019-05-27,41,Busan,Mobile,56,30,7.1,12,0,Gold
U101743,2021-02-15,39,Seoul,PC,35,19,7.9,11,2,Silver
U101744,2021-12-12,36,Gyeonggi,Mobile,25,22,9.9,4,0,Silver
U101745,2022-06-10,35,Gyeonggi,Tablet,19,11,10.8,2,0,Bronze
U101746,2021-06-15,44,Seoul,PC,31,29,6.3,18,0,Silver
U101747,2019-11-23,38,Seoul,Mobile,50,27,3.9,12,0,Gold
U101748,2018-10-29,41,Busan,Tablet,63,35,5.0,13,2,Gold
U101749,2020-02-21,40,Seoul,Mobile,47,21,12.1,11,0,Silver
U101750,2023-12-02,50,Gyeonggi,,1,6,8.2,0,1,Bronze
U101751,2019-03-28,45,Seoul,Mobile,58,35,61.1,8,1,Gold
U101752,2023-03-07,40,Seoul,Mobile,10,1,5.2,1,0,Bronze
U101753,2023-05-06,55,Seoul,Mobile,8,3,11.5,0,0,Bronze
U101754,2021-11-12,43,,Mobile,26,18,8.3,8,1,Silver
U101755,2021-03-17,52,Daegu,Mobile,34,16,3.0,7,0,Silver
U101756,2022-06-10,45,Incheon,PC,19,13,4.7,6,0,Silver
U101757,2018-02-01,20,Gyeonggi,Mobile,72,48,11.5,14,1,Gold
U101758,2023-12-02,52,Seoul,Tablet,1,0,6.3,0,0,Bronze
U101759,2020-01-22,39,Gyeonggi,Mobile,48,19,14.3,9,0,Gold
U101760,2021-12-12,37,Gyeonggi,Mobile,25,14,13.7,1,2,Silver
U101761,2022-01-11,41,Daegu,Mobile,24,12,12.5,0,1,Bronze
U101762,2020-02-21,34,Seoul,Mobile,47,22,9.5,6,0,Silver
U101763,2018-05-02,40,Gyeonggi,Mobile,69,44,11.1,20,1,Gold
U101764,2018-07-01,31,Seoul,PC,67,43,7.8,11,0,Gold
U101765,2021-05-16,52,Seoul,Tablet,32,20,7.9,10,0,Bronze
U101766,2022-08-09,37,Busan,Tablet,17,8,4.4,4,1,Bronze
U101767,2018-12-28,34,,Mobile,61,37,7.9,14,1,Gold
U101768,2018-05-02,28,Gyeonggi,PC,69,38,4.2,11,0,Gold
U101769,2023-02-05,41,Gyeonggi,Mobile,11,10,8.0,2,0,Bronze
U101770,2020-11-17,40,Gyeonggi,Mobile,38,21,4.4,11,2,Silver
U101771,2018-06-01,42,Daegu,PC,68,40,60.9,20,0,Gold
U101772,2022-06-10,27,Daegu,PC,19,11,1.0,1,0,Bronze
U101773,2022-08-09,20,Incheon,Mobile,17,27,5.7,14,0,Silver
U101774,2022-12-07,45,Daegu,Mobile,13,3,5.8,3,0,Bronze
U101775,2023-12-02,54,Seoul,Mobile,1,0,7.1,0,0,Bronze
U101776,2023-11-02,27,Busan,PC,2,0,11.6,0,2,Bronze
U101777,2018-07-31,55,Gyeonggi,Mobile,66,41,7.8,15,1,Gold
U101778,2018-06-01,41,Seoul,Tablet,68,49,10.8,25,0,Gold
U101779,2022-09-08,38,,Mobile,16,8,10.9,4,1,Bronze
U101780,2023-09-03,34,Seoul,Mobile,4,0,12.2,4,0,Bronze
U101781,2019-04-27,23,Incheon,Mobile,57,34,5.3,14,0,Gold
U101782,2022-02-10,49,Gyeonggi,Mobile,23,19,4.5,6,2,Bronze
U101783,2023-11-02,29,Busan,Mobile,2,8,7.7,5,1,Bronze
U101784,2018-07-01,29,Busan,PC,67,35,4.9,20,2,Gold
U101785,2021-11-12,49,Daegu,PC,26,19,7.3,6,1,Silver
U101786,2023-06-05,20,Busan,Tablet,7,4,5.2,4,2,Bronze
U101787,2020-05-21,21,Gyeonggi,,44,34,4.3,14,0,Gold
U101788,2021-04-16,38,Seoul,PC,33,31,9.1,8,0,Silver
U101789,2018-09-29,41,Gyeonggi,Mobile,64,48,13.6,15,0,Gold
U101790,2021-01-16,43,Seoul,PC,36,17,7.2,5,0,Silver
U101791,2023-09-03,35,Busan,Mobile,4,0,8.8,1,0,Bronze
U101792,2022-02-10,66,Gyeonggi,Mobile,23,22,8.2,11,0,Silver
U101793,2021-12-12,35,Busan,Mobile,25,14,7.9,1,2,Silver
U101794,2021-10-13,35,Seoul,Mobile,27,12,12.3,7,0,Silver
U101795,2019-10-24,29,Seoul,Mobile,51,24,7.2,9,0,Silver
U101796,2018-05-02,39,Busan,,69,42,1.0,17,1,Gold
U101797,2022-02-10,45,Seoul,Mobile,23,12,5.4,7,3,Bronze
U101798,2023-04-06,51,Seoul,Mobile,9,7,8.3,8,0,Bronze
U101799,2021-04-16,22,Seoul,Mobile,33,21,7.7,9,1,Silver
U101800,2021-02-15,35,Incheon,Mobile,35,15,7.3,2,1,Silver
U101801,2019-11-23,43,Busan,Mobile,50,26,6.5,10,0,Silver
U101802,2022-01-11,44,Gyeonggi,Mobile,24,19,8.3,10,1,Silver
U101803,2022-01-11,38,Seoul,Mobile,24,20,14.2,11,1,Silver
U101804,2022-06-10,44,Gyeonggi,Mobile,19,10,7.0,6,0,Bronze
U101805,2020-10-18,29,Busan,PC,39,24,14.5,8,4,Silver
U101806,2018-12-28,55,Busan,PC,61,31,9.4,8,0,Gold
U101807,2021-12-12,49,Seoul,Mobile,25,15,6.0,8,0,Bronze
U101808,2021-12-12,23,Seoul,Mobile,25,21,10.6,5,0,Silver
U101809,2021-10-13,26,Seoul,Mobile,27,25,61.4,12,0,Gold
U101810,2021-05-16,26,Busan,PC,32,19,8.0,10,0,Silver
U101811,2023-02-05,45,Busan,Mobile,11,5,9.6,1,0,Bronze
U101812,2018-05-02,24,Seoul,Mobile,69,34,9.6,13,0,Gold
U101813,2021-04-16,34,Seoul,PC,33,17,9.9,7,0,Silver
U101814,2022-06-10,43,Seoul,Mobile,19,11,10.2,3,0,Bronze
U101815,2022-09-08,37,Incheon,Mobile,16,9,8.9,0,1,Bronze
U101816,2023-02-05,41,Seoul,Mobile,11,4,10.2,1,2,Bronze
U101817,2018-05-02,26,Busan,Tablet,69,47,6.3,19,2,Gold
U101818,2019-06-26,45,Busan,PC,55,35,11.5,18,0,Gold
U101819,2021-12-12,31,Gyeonggi,PC,25,14,6.6,3,1,Bronze
U101820,2021-03-17,34,Seoul,Mobile,34,24,11.5,13,0,Silver
U101821,2023-01-06,41,Seoul,Mobile,12,7,7.9,0,2,Bronze
U101822,2022-04-11,39,Gyeonggi,Tablet,21,20,8.7,4,2,Bronze
U101823,2021-08-14,38,Busan,Tablet,29,13,10.6,4,1,Bronze
U101824,2019-10-24,30,Busan,,51,32,12.5,10,0,Silver
U101825,2022-02-10,35,Gyeonggi,PC,23,3,8.1,0,0,Silver
U101826,2021-04-16,38,Seoul,Mobile,33,18,8.6,13,0,Silver
U101827,2023-05-06,23,Incheon,Mobile,8,6,1.0,1,0,Bronze
U101828,2020-07-20,33,Daegu,PC,42,24,5.4,17,0,Silver
U101829,2018-05-02,42,Seoul,Mobile,69,36,3.5,11,2,Gold
U101830,2020-08-19,24,Incheon,Tablet,41,21,6.8,3,1,Silver
U101831,2018-10-29,51,Gyeonggi,Mobile,63,33,6.0,17,0,Gold
U101832,2022-11-07,52,Gyeonggi,Mobile,14,8,5.6,1,0,Bronze
U101833,2018-11-28,24,Busan,Tablet,62,41,4.9,17,0,Gold
U101834,2020-03-22,53,Daegu,Tablet,46,26,9.6,6,1,Silver
U101835,2018-07-01,36,Busan,Mobile,67,49,2.6,19,0,Gold
U101836,2019-08-25,43,Seoul,Mobile,53,33,4.7,9,0,Gold
U101837,2019-09-24,33,Seoul,Mobile,52,21,8.1,8,2,Silver
U101838,2023-06-05,48,Incheon,Mobile,7,6,10.9,1,1,Bronze
U101839,2019-07-26,42,Seoul,Tablet,54,32,5.2,13,1,Silver
U101840,2023-02-05,29,Gyeonggi,Tablet,11,13,11.2,7,0,Bronze
U101841,2021-12-12,25,Gyeonggi,Mobile,25,15,1.0,7,2,Bronze
U101842,2019-02-26,22,Gyeonggi,Mobile,59,34,8.0,15,0,Gold
U101843,2018-07-31,40,Gyeonggi,Mobile,66,50,8.9,20,0,Gold
U101844,2021-10-13,44,,Tablet,27,6,5.0,1,1,Silver
U101845,2019-03-28,45,Seoul,Mobile,58,33,4.1,15,2,Gold
U101846,2023-02-05,37,Seoul,Mobile,11,8,8.4,3,1,Bronze
U101847,2019-06-26,25,Seoul,Mobile,55,31,7.9,12,1,Gold
U101848,2022-06-10,30,Daegu,Mobile,19,1,5.6,2,0,Bronze
U101849,2020-10-18,51,Busan,Mobile,39,25,7.1,7,0,Silver
U101850,2018-04-02,33,Seoul,Mobile,70,40,6.2,20,1,Gold
U101851,2023-02-05,40,Daegu,Tablet,11,6,11.8,2,1,Bronze
U101852,2022-11-07,26,Daegu,Tablet,14,15,10.0,6,0,Bronze
U101853,2019-01-27,42,Daegu,PC,60,38,8.6,15,0,Gold
U101854,2021-01-16,33,Incheon,Mobile,36,18,13.7,9,0,Silver
U101855,2020-08-19,50,Seoul,Mobile,41,27,11.1,12,0,Gold
U101856,2023-11-02,47,Busan,PC,2,0,11.7,0,1,Bronze
U101857,2019-04-27,33,Gyeonggi,Mobile,57,33,12.7,18,0,Gold
U101858,2019-01-27,37,Daegu,Tablet,60,40,7.5,6,0,Gold
U101859,2022-05-11,32,Busan,PC,20,9,4.3,7,0,Bronze
U101860,2022-03-12,22,Busan,Mobile,22,16,2.6,9,0,Bronze
U101861,2023-09-03,29,Busan,Tablet,4,1,10.2,0,1,Bronze
U101862,2019-05-27,40,Seoul,Tablet,56,31,5.1,15,0,Silver
U101863,2019-03-28,42,Gyeonggi,Mobile,58,32,18.0,16,2,Gold
U101864,2018-08-30,40,Incheon,Mobile,65,36,5.5,16,1,Gold
U101865,2019-03-28,35,Incheon,Mobile,58,35,5.0,9,1,Gold
U101866,2021-07-15,48,Seoul,Mobile,30,17,10.3,9,2,Silver
U101867,2022-06-10,39,Seoul,Mobile,19,18,10.4,10,0,Silver
U101868,2018-11-28,46,Seoul,Mobile,62,33,13.4,11,0,Gold
U101869,2018-06-01,20,Busan,Tablet,68,44,7.3,19,2,Gold
U101870,2020-05-21,20,Daegu,Mobile,44,32,11.5,12,0,Gold
U101871,2018-12-28,41,Seoul,Mobile,61,45,7.5,21,1,Gold
U101872,2022-04-11,22,,PC,21,9,9.6,3,0,Silver
U101873,2023-03-07,36,Daegu,Mobile,10,11,7.4,3,0,Bronze
U101874,2021-07-15,35,Busan,PC,30,19,13.7,7,0,Silver
U101875,2022-01-11,55,Gyeonggi,Mobile,24,20,14.8,4,0,Silver
U101876,2020-01-22,42,Gyeonggi,Mobile,48,26,4.4,10,0,Silver
U101877,2019-06-26,40,Gyeonggi,Mobile,55,32,11.8,14,0,Gold
U101878,2019-09-24,47,Seoul,PC,52,29,5.2,14,1,Gold
U101879,2020-11-17,42,Gyeonggi,Mobile,38,21,11.5,9,1,Silver
U101880,2018-07-01,33,Busan,PC,67,40,12.9,12,2,Gold
U101881,2023-05-06,50,Daegu,Mobile,8,17,5.1,11,1,Bronze
U101882,2021-08-14,26,Busan,Mobile,29,21,4.3,13,1,Silver
U101883,2023-03-07,42,Busan,Mobile,10,4,6.5,2,0,Bronze
U101884,2018-05-02,21,Seoul,,69,40,11.5,14,0,Gold
U101885,2018-06-01,40,Gyeonggi,Tablet,68,44,9.4,16,0,Gold
U101886,2019-12-23,40,Seoul,Mobile,49,28,7.3,11,0,Silver
U101887,2019-03-28,56,Seoul,Mobile,58,34,10.2,14,2,Gold
U101888,2021-02-15,21,Busan,Mobile,35,15,7.1,5,0,Silver
U101889,2019-11-23,31,Incheon,Mobile,50,30,8.4,9,3,Silver
U101890,2020-09-18,47,Seoul,Mobile,40,11,9.6,7,2,Bronze
U101891,2023-01-06,42,Gyeonggi,Tablet,12,0,9.4,1,0,Bronze
U101892,2022-09-08,40,Daegu,Tablet,16,8,13.1,0,0,Silver
U101893,2020-01-22,27,Seoul,Mobile,48,32,4.4,14,0,Gold
U101894,2023-12-02,32,Gyeonggi,Mobile,1,9,10.8,4,1,Bronze
U101895,2018-08-30,52,Busan,PC,65,41,5.2,14,2,Gold
U101896,2022-03-12,37,Gyeonggi,PC,22,16,6.8,10,1,Silver
U101897,2022-10-08,42,Seoul,Mobile,15,10,7.5,4,0,Bronze
U101898,2018-07-01,37,Gyeonggi,Mobile,67,44,6.7,17,1,Gold
U101899,2022-11-07,25,Daegu,Mobile,14,9,4.0,3,0,Bronze
U101900,2022-06-10,48,Gyeonggi,Mobile,19,13,6.6,7,1,Bronze
U101901,2020-09-18,44,Seoul,Mobile,40,16,8.8,6,1,Silver
U101902,2023-09-03,63,Busan,Mobile,4,4,7.6,1,0,Bronze
U101903,2021-04-16,27,Seoul,PC,33,20,12.4,11,2,Silver
U101904,2020-06-20,47,Busan,Mobile,43,24,7.7,5,1,Silver
U101905,2020-12-17,24,Seoul,Mobile,37,20,8.0,4,0,Silver
U101906,2018-07-31,40,Incheon,Mobile,66,33,8.5,16,0,Gold
U101907,2021-10-13,49,Gyeonggi,PC,27,19,7.6,15,2,Silver
U101908,2020-04-21,20,Seoul,PC,45,28,9.4,14,1,Gold
U101909,2019-11-23,36,Seoul,Mobile,50,30,6.4,18,0,Gold
U101910,2018-10-29,32,Seoul,Mobile,63,39,4.5,14,2,Gold
U101911,2023-07-05,30,Daegu,Tablet,6,0,7.8,0,1,Bronze
U101912,2018-07-01,42,Incheon,Mobile,67,49,9.2,21,0,Gold
U101913,2018-07-01,50,Gyeonggi,Mobile,67,45,8.5,21,2,Gold
U101914,2019-02-26,37,Gyeonggi,Mobile,59,39,5.3,12,0,Gold
U101915,2022-12-07,40,Busan,Mobile,13,15,8.5,5,0,Bronze
U101916,2022-04-11,39,Daegu,Mobile,21,14,10.0,6,1,Bronze
U101917,2018-09-29,38,Gyeonggi,Tablet,64,37,8.6,13,2,Silver
U101918,2020-12-17,26,Gyeonggi,Mobile,37,24,5.9,8,1,Silver
U101919,2020-01-22,50,Gyeonggi,Mobile,48,36,8.2,17,0,Gold
U101920,2019-05-27,41,Busan,Tablet,56,29,13.1,13,0,Gold
U101921,2020-05-21,42,Seoul,Mobile,44,34,4.9,16,1,Silver
U101922,2022-12-07,29,Gyeonggi,Mobile,13,1,11.3,1,1,Bronze
U101923,2023-09-03,33,Gyeonggi,Mobile,4,5,1.3,0,0,Bronze
U101924,2021-04-16,36,Daegu,Mobile,33,25,6.4,11,2,Silver
U101925,2020-12-17,21,Seoul,Mobile,37,25,6.7,7,0,Silver
U101926,2019-08-25,20,Gyeonggi,Mobile,53,37,11.2,14,0,Gold
U101927,2022-01-11,31,Gyeonggi,PC,24,14,13.3,2,0,Silver
U101928,2019-10-24,44,,PC,51,24,11.3,8,1,Silver
U101929,2020-08-19,31,Seoul,PC,41,30,9.5,12,1,Gold
U101930,2021-08-14,27,Gyeonggi,Mobile,29,27,11.2,9,0,Silver
U101931,2019-02-26,29,Gyeonggi,Mobile,59,35,3.9,11,0,Gold
U101932,2020-09-18,33,Gyeonggi,Mobile,40,27,10.7,14,0,Gold
U101933,2019-10-24,34,Gyeonggi,Mobile,51,26,4.7,10,0,Silver
U101934,2019-11-23,62,Busan,Tablet,50,25,5.8,8,1,Silver
U101935,2021-01-16,50,Daegu,Mobile,36,22,9.2,6,1,Silver
U101936,2019-01-27,49,Seoul,Mobile,60,32,4.3,7,0,Gold
U101937,2022-07-10,51,Daegu,PC,18,11,11.7,4,0,Bronze
U101938,2022-05-11,27,Gyeonggi,Mobile,20,27,8.0,7,1,Bronze
U101939,2023-08-04,25,Seoul,Mobile,5,0,4.1,2,1,Bronze
U101940,2022-07-10,26,Seoul,PC,18,13,12.5,5,0,Silver
U101941,2020-09-18,53,Seoul,PC,40,15,7.2,11,0,Silver
U101942,2023-12-02,32,Daegu,,1,3,7.5,2,0,Bronze
U101943,2022-06-10,24,Busan,Mobile,19,8,7.3,1,1,Bronze
U101944,2021-11-12,33,Daegu,Mobile,26,17,1.0,1,0,Bronze
U101945,2021-08-14,35,Gyeonggi,PC,29,19,11.8,10,1,Silver
U101946,2019-02-26,41,Gyeonggi,Mobile,59,36,8.1,11,0,Gold
U101947,2018-10-29,41,Seoul,Mobile,63,33,8.5,12,1,Gold
U101948,2018-11-28,29,Seoul,,62,36,10.0,19,1,Gold
U101949,2020-01-22,46,Gyeonggi,Mobile,48,30,7.1,14,0,Gold
U101950,2018-11-28,31,Seoul,PC,62,36,4.6,16,2,Silver
U101951,2022-07-10,36,Seoul,Mobile,18,18,5.2,10,1,Silver
U101952,2018-07-31,46,Gyeonggi,Mobile,66,40,10.6,19,0,Gold
U101953,2021-10-13,31,Busan,Mobile,27,11,8.0,9,1,Silver
U101954,2023-07-05,32,Incheon,PC,6,6,11.0,1,0,Bronze
U101955,2018-04-02,45,Incheon,Mobile,70,30,11.5,11,0,Gold
U101956,2019-02-26,29,,Mobile,59,45,10.7,15,0,Gold
U101957,2023-07-05,34,Gyeonggi,PC,6,0,11.8,0,0,Bronze
U101958,2021-06-15,44,Busan,PC,31,23,5.9,9,0,Silver
U101959,2019-05-27,61,Daegu,Tablet,56,37,9.8,10,1,Gold
U101960,2019-07-26,45,Seoul,Mobile,54,27,6.6,9,0,Gold
U101961,2020-08-19,43,Gyeonggi,Mobile,41,27,4.7,15,2,Silver
U101962,2022-07-10,44,Daegu,Tablet,18,7,9.4,4,2,Bronze
U101963,2022-02-10,26,Gyeonggi,PC,23,13,10.3,7,1,Bronze
U101964,2021-01-16,39,Gyeonggi,Mobile,36,24,7.0,9,0,Silver
U101965,2021-12-12,38,Gyeonggi,Mobile,25,15,8.1,0,0,Silver
U101966,2023-06-05,42,Seoul,PC,7,0,10.1,0,1,Bronze
U101967,2022-05-11,39,Gyeonggi,Mobile,20,14,6.2,9,1,Bronze
U101968,2023-08-04,42,Seoul,PC,5,2,10.4,0,3,Bronze
U101969,2022-07-10,35,Seoul,Mobile,18,10,5.3,6,1,Bronze
U101970,2021-04-16,39,Seoul,Mobile,33,20,9.2,3,1,Silver
U101971,2021-02-15,24,Daegu,Mobile,35,14,4.4,6,1,Bronze
U101972,2018-08-30,34,Seoul,Mobile,65,33,12.0,15,2,Gold
U101973,2018-10-29,53,Gyeonggi,Mobile,63,35,10.1,13,0,Gold
U101974,2018-02-01,42,Seoul,Mobile,72,45,14.0,25,0,Gold
U101975,2018-03-03,38,Incheon,Mobile,71,38,5.2,14,0,Gold
U101976,2020-08-19,59,Seoul,PC,41,31,10.0,11,0,Silver
U101977,2019-11-23,23,Gyeonggi,PC,50,31,7.9,13,0,Gold
U101978,2021-07-15,26,Daegu,PC,30,20,3.6,6,0,Bronze
U101979,2020-11-17,57,Daegu,Mobile,38,21,8.3,4,1,Silver
U101980,2021-02-15,39,Seoul,Mobile,35,13,9.7,2,1,Bronze
U101981,2018-07-31,35,Daegu,Mobile,66,42,13.9,19,1,Gold
U101982,2020-03-22,25,Gyeonggi,Tablet,46,24,6.5,9,1,Silver
U101983,2023-05-06,43,Gyeonggi,PC,8,0,9.4,5,0,Bronze
U101984,2018-06-01,44,Seoul,PC,68,37,8.9,13,0,Gold
U101985,2020-12-17,26,Seoul,Mobile,37,22,7.5,11,0,Silver
U101986,2022-12-07,36,Busan,Mobile,13,0,7.7,2,0,Bronze
U101987,2020-04-21,34,Gyeonggi,Mobile,45,25,10.2,9,1,Silver
U101988,2021-08-14,41,Gyeonggi,Mobile,29,22,7.7,6,2,Silver
