customer_id,gender,senior,partner,age,tenure,contract,internet_service,payment_method,num_services,support_calls,satisfaction,monthly_charge,churn
C101190,Male,0,Yes,51.0,11,One year,DSL,Bank transfer,2,1,5,60.72,No
C101191,Male,0,No,45.0,9,Month-to-month,DSL,Electronic check,2,1,4,53.03,Yes
C101192,Male,0,Yes,57.0,4,Month-to-month,No,Mailed check,5,1,5,42.52,Yes
C101193,Female,0,Yes,34.0,10,Month-to-month,Fiber optic,Credit card,2,6,2,90.02,Yes
C101194,Female,0,No,32.0,11,Month-to-month,Fiber optic,Credit card,3,1,3,83.49,No
C101195,Male,0,No,35.0,9,Month-to-month,DSL,Bank transfer,0,0,4,47.72,No
C101196,Female,1,No,36.0,9,Month-to-month,DSL,Mailed check,4,2,5,74.84,No
C101197,Male,0,No,57.0,9,Two year,Fiber optic,Credit card,4,2,5,89.99,No
C101198,Male,1,Yes,27.0,4,One year,No,Electronic check,4,0,5,38.47,No
C101199,Male,0,No,36.0,24,Two year,Fiber optic,Electronic check,4,0,4,108.13,No
C101200,Male,0,No,,3,One year,No,Bank transfer,2,0,5,36.35,No
C101201,Female,0,No,,1,Month-to-month,No,Electronic check,0,2,3,23.4,No
C101202,Female,0,Yes,64.0,5,Month-to-month,DSL,Credit card,2,1,4,58.51,No
C101203,Female,1,Yes,40.0,4,Month-to-month,DSL,Mailed check,2,2,4,65.0,No
C101204,Male,1,Yes,41.0,11,Month-to-month,Fiber optic,Mailed check,5,3,3,113.0,Yes
C101205,Female,1,No,52.0,16,One year,Fiber optic,Bank transfer,3,1,4,90.37,No
C101206,Male,0,No,67.0,11,Month-to-month,DSL,Bank transfer,1,1,4,49.67,No
C101207,Female,0,No,51.0,15,Month-to-month,Fiber optic,Mailed check,4,1,3,95.93,No
C101208,Male,0,Yes,35.0,19,Month-to-month,Fiber optic,Electronic check,3,4,3,97.01,Yes
C101209,Male,1,No,21.0,14,Month-to-month,No,Bank transfer,2,1,5,36.18,No
C101210,Male,0,No,28.0,9,Month-to-month,DSL,Electronic check,1,2,5,59.86,No
C101211,Female,0,Yes,46.0,3,Month-to-month,DSL,Electronic check,4,2,3,70.95,Yes
C101212,Female,0,No,35.0,36,One year,Fiber optic,Bank transfer,2,1,5,87.26,No
C101213,Female,0,Yes,,3,Month-to-month,Fiber optic,Electronic check,3,1,4,98.71,No
C101214,Female,1,No,37.0,30,One year,Fiber optic,Credit card,3,2,4,101.78,No
C101215,Male,0,No,29.0,21,Month-to-month,No,Bank transfer,3,1,5,46.56,No
C101216,Female,0,No,27.0,11,Month-to-month,No,Credit card,5,4,4,51.43,No
C101217,Female,0,No,68.0,11,Two year,Fiber optic,Electronic check,4,1,3,113.38,Yes
C101218,Male,0,No,58.0,11,One year,DSL,Credit card,3,4,4,69.47,No
C101219,Male,0,No,71.0,10,Month-to-month,Fiber optic,Electronic check,3,3,3,107.67,No
C101220,Male,0,Yes,53.0,13,Two year,Fiber optic,Electronic check,2,2,4,87.6,No
C101221,Female,0,No,39.0,9,Month-to-month,No,Electronic check,5,1,5,65.88,No
C101222,Male,1,Yes,65.0,11,Month-to-month,No,Mailed check,1,0,5,34.01,No
C101223,Male,0,Yes,45.0,24,One year,Fiber optic,Electronic check,3,1,4,85.83,No
C101224,Male,0,No,48.0,11,One year,Fiber optic,Mailed check,3,1,4,86.33,Yes
C101225,Female,1,No,44.0,8,Month-to-month,DSL,Electronic check,2,1,4,57.92,No
C101226,Male,0,Yes,19.0,10,Month-to-month,DSL,Electronic check,2,0,5,54.84,No
C101227,Female,0,Yes,69.0,5,Two year,DSL,Bank transfer,2,3,4,59.38,No
C101228,Female,0,Yes,52.0,5,Month-to-month,DSL,Electronic check,0,2,5,57.31,No
C101229,Male,0,Yes,50.0,9,Month-to-month,Fiber optic,Bank transfer,5,2,4,107.27,Yes
C101230,Male,0,Yes,44.0,11,Month-to-month,DSL,Bank transfer,3,1,3,55.95,No
C101231,Female,1,No,47.0,66,Two year,Fiber optic,Credit card,2,1,5,93.07,No
C101232,Male,0,Yes,36.0,10,Month-to-month,Fiber optic,Mailed check,4,2,3,96.18,Yes
C101233,Male,0,Yes,54.0,6,One year,Fiber optic,Credit card,1,2,3,78.55,No
C101234,Female,0,Yes,25.0,8,One year,Fiber optic,Bank transfer,2,2,5,85.7,No
C101235,Female,0,No,48.0,16,Month-to-month,DSL,Credit card,1,0,5,48.43,No
C101236,Male,0,Yes,53.0,55,One year,No,Electronic check,4,5,4,34.93,No
C101237,Female,0,Yes,42.0,10,Two year,DSL,Bank transfer,3,0,4,63.67,No
C101238,Male,0,Yes,51.0,5,Month-to-month,No,Credit card,4,2,4,56.19,No
C101239,Male,0,No,30.0,28,Month-to-month,DSL,Electronic check,3,1,4,68.6,No
C101240,Male,1,No,31.0,71,Two year,Fiber optic,Bank transfer,3,1,4,87.68,No
C101241,Female,0,Yes,49.0,25,One year,DSL,Credit card,1,0,4,33.28,No
C101242,Male,0,Yes,55.0,5,Month-to-month,DSL,Mailed check,0,0,3,47.31,No
C101243,Male,0,Yes,19.0,7,One year,Fiber optic,Electronic check,3,1,4,97.05,No
C101244,Male,0,No,53.0,10,One year,Fiber optic,Bank transfer,2,0,4,91.03,No
C101245,Female,0,No,37.0,12,One year,DSL,Electronic check,2,2,5,57.79,No
C101246,Female,0,Yes,42.0,19,Two year,Fiber optic,Credit card,3,0,5,85.75,No
C101247,Female,0,Yes,25.0,2,Month-to-month,DSL,Electronic check,1,1,4,62.64,No
C101248,Female,0,Yes,,4,Month-to-month,Fiber optic,Electronic check,4,1,4,98.12,Yes
C101249,Female,1,Yes,59.0,18,One year,No,Electronic check,4,1,5,43.36,No
C101250,Male,1,No,45.0,5,Month-to-month,No,Bank transfer,5,1,4,56.46,No
C101251,Female,1,Yes,39.0,5,One year,Fiber optic,Credit card,4,3,4,98.47,No
C101252,Female,0,Yes,43.0,4,Month-to-month,DSL,Electronic check,2,2,4,49.07,Yes
C101253,Female,0,Yes,52.0,7,Month-to-month,DSL,Electronic check,4,1,3,65.59,No
C101254,Male,0,No,52.0,2,Month-to-month,No,Mailed check,4,2,4,45.7,No
C101255,Female,0,No,44.0,39,One year,DSL,Credit card,1,1,4,60.16,No
C101256,Female,0,Yes,61.0,5,One year,No,Mailed check,4,0,4,31.37,No
C101257,Male,0,Yes,60.0,13,Month-to-month,Fiber optic,Electronic check,5,1,3,107.97,Yes
C101258,Female,0,Yes,51.0,27,Month-to-month,No,Mailed check,4,1,4,49.89,No
C101259,Male,0,No,46.0,3,Month-to-month,Fiber optic,Electronic check,3,0,4,95.85,No
C101260,Male,0,Yes,55.0,6,One year,Fiber optic,Mailed check,1,1,3,85.45,No
C101261,Male,0,No,50.0,7,Month-to-month,Fiber optic,Electronic check,6,0,3,120.89,No
C101262,Male,0,No,61.0,11,One year,No,Credit card,3,2,4,44.6,No
C101263,Male,0,No,58.0,16,Month-to-month,No,Credit card,1,0,4,23.22,Yes
C101264,Female,0,Yes,30.0,7,Month-to-month,Fiber optic,Bank transfer,3,0,4,99.7,No
C101265,Male,0,No,29.0,8,One year,Fiber optic,Mailed check,2,0,5,88.14,No
C101266,Male,0,No,34.0,14,Month-to-month,Fiber optic,Mailed check,2,3,3,92.49,Yes
C101267,Female,0,Yes,60.0,6,Month-to-month,Fiber optic,Electronic check,5,3,3,96.25,Yes
C101268,Male,0,Yes,21.0,4,Month-to-month,No,Bank transfer,3,0,4,36.78,No
C101269,Female,0,Yes,,4,Month-to-month,Fiber optic,Bank transfer,6,1,3,115.22,Yes
C101270,Female,0,Yes,,2,Month-to-month,Fiber optic,Credit card,3,2,4,92.11,No
C101271,Female,1,Yes,62.0,1,Month-to-month,Fiber optic,Electronic check,4,0,3,105.73,No
C101272,Male,0,No,,5,One year,Fiber optic,Bank transfer,3,3,4,102.4,No
C101273,Male,0,Yes,25.0,14,One year,No,Bank transfer,5,3,4,48.09,No
C101274,Male,0,No,31.0,12,One year,Fiber optic,Electronic check,4,0,4,105.19,No
C101275,Female,1,Yes,27.0,2,Month-to-month,DSL,Bank transfer,2,1,4,52.8,No
C101276,Male,0,No,37.0,8,One year,Fiber optic,Credit card,3,2,3,98.31,Yes
C101277,Male,0,Yes,42.0,25,One year,DSL,Credit card,4,1,3,57.57,No
C101278,Male,0,No,28.0,12,Month-to-month,Fiber optic,Bank transfer,4,1,5,100.38,No
C101279,Female,1,Yes,67.0,17,One year,No,Electronic check,2,1,5,36.15,No
C101280,Female,0,Yes,25.0,9,Two year,Fiber optic,Credit card,1,2,4,93.05,No
C101281,Male,0,No,65.0,16,Month-to-month,No,Bank transfer,3,2,3,34.6,No
C101282,Male,0,Yes,63.0,21,Two year,DSL,Electronic check,2,2,4,43.03,No
C101283,Male,0,No,58.0,4,Month-to-month,No,Electronic check,0,1,4,23.67,No
C101284,Male,0,No,35.0,3,Month-to-month,Fiber optic,Electronic check,2,3,5,79.91,No
C101285,Female,0,Yes,50.0,14,Month-to-month,DSL,Electronic check,2,0,3,57.42,No
C101286,Female,0,No,26.0,1,One year,Fiber optic,Bank transfer,4,1,3,94.38,No
C101287,Female,0,No,59.0,10,Month-to-month,No,Electronic check,3,1,3,36.56,No
C101288,Female,0,Yes,44.0,16,Two year,DSL,Electronic check,6,1,5,65.97,No
C101289,Male,1,No,39.0,53,Two year,Fiber optic,Mailed check,1,2,4,71.89,No
C101290,Male,0,No,27.0,66,One year,No,Mailed check,3,3,4,40.67,No
C101291,Male,0,Yes,19.0,4,Month-to-month,DSL,Electronic check,2,1,4,55.98,No
C101292,Female,0,Yes,29.0,49,Two year,Fiber optic,Electronic check,6,0,5,102.99,No
C101293,Male,0,No,62.0,31,Two year,Fiber optic,Electronic check,3,3,5,89.13,No
C101294,Female,0,Yes,39.0,10,Month-to-month,Fiber optic,Bank transfer,2,1,4,90.44,No
C101295,Female,0,Yes,42.0,4,One year,Fiber optic,Electronic check,3,2,4,91.06,No
C101296,Male,0,Yes,55.0,10,One year,DSL,Mailed check,3,1,4,66.04,No
C101297,Male,0,No,72.0,32,One year,Fiber optic,Electronic check,2,1,3,80.87,No
C101298,Male,0,Yes,65.0,19,Month-to-month,DSL,Electronic check,4,1,4,72.84,No
C101299,Female,0,Yes,30.0,23,Month-to-month,DSL,Mailed check,5,1,4,73.33,No
C101300,Male,0,No,19.0,5,Month-to-month,Fiber optic,Electronic check,3,2,3,95.67,Yes
C101301,Female,1,Yes,80.0,12,Month-to-month,Fiber optic,Electronic check,3,3,3,98.04,No
C101302,Male,0,No,79.0,11,One year,DSL,Mailed check,3,1,3,60.17,No
C101303,Female,1,No,48.0,27,Two year,No,Electronic check,1,5,3,26.51,No
C101304,Female,0,No,26.0,35,Two year,No,Bank transfer,3,2,5,36.94,No
C101305,Male,1,No,59.0,11,One year,No,Electronic check,1,0,5,33.78,No
C101306,Female,0,Yes,43.0,24,One year,Fiber optic,Credit card,1,3,4,93.09,No
C101307,Female,0,No,43.0,7,Month-to-month,No,Credit card,5,2,4,44.48,No
C101308,Male,0,Yes,58.0,15,One year,No,Bank transfer,2,2,5,38.77,No
C101309,Female,0,Yes,50.0,2,Month-to-month,Fiber optic,Electronic check,3,2,4,91.15,No
C101310,Male,0,Yes,27.0,5,Month-to-month,DSL,Credit card,2,1,5,56.27,No
C101311,Female,0,Yes,40.0,10,One year,DSL,Electronic check,4,6,4,70.99,Yes
C101312,Male,0,No,55.0,35,Month-to-month,Fiber optic,Electronic check,5,0,2,101.83,No
C101313,Male,0,Yes,53.0,4,Month-to-month,No,Electronic check,1,0,5,23.49,No
C101314,Female,0,No,49.0,23,Two year,Fiber optic,Credit card,5,2,4,118.1,Yes
C101315,Female,0,No,59.0,4,Month-to-month,Fiber optic,Electronic check,3,0,3,93.59,Yes
C101316,Female,0,No,40.0,7,Month-to-month,DSL,Credit card,5,4,4,78.47,No
C101317,Female,0,Yes,48.0,9,Month-to-month,DSL,Electronic check,3,0,4,75.74,No
C101318,Female,0,No,19.0,3,Month-to-month,Fiber optic,Credit card,3,3,3,105.52,Yes
C101319,Male,0,Yes,38.0,15,Month-to-month,No,Credit card,4,1,4,42.77,No
C101320,Female,0,Yes,56.0,7,One year,Fiber optic,Credit card,5,2,3,99.57,No
C101321,Male,0,No,39.0,2,Month-to-month,No,Mailed check,4,0,5,36.48,No
C101322,Male,0,Yes,38.0,25,Two year,DSL,Credit card,3,2,4,54.76,No
C101323,Female,0,Yes,29.0,28,Month-to-month,Fiber optic,Credit card,3,0,3,90.01,No
C101324,Male,0,No,,1,Month-to-month,Fiber optic,Electronic check,5,1,4,97.29,No
C101325,Male,0,Yes,53.0,5,One year,No,Mailed check,3,1,5,37.55,No
C101326,Male,0,No,57.0,28,One year,DSL,Bank transfer,1,2,4,45.98,No
C101327,Male,0,Yes,19.0,8,One year,DSL,Electronic check,3,2,5,60.64,No
C101328,Female,1,Yes,43.0,28,Two year,DSL,Bank transfer,4,1,5,71.3,No
C101329,Male,0,Yes,41.0,17,Month-to-month,No,Electronic check,4,1,3,41.76,No
C101330,Female,0,Yes,,14,Month-to-month,DSL,Mailed check,2,1,3,49.64,No
C101331,Female,0,Yes,36.0,26,Two year,DSL,Electronic check,1,4,4,53.49,No
C101332,Male,0,No,40.0,9,Month-to-month,Fiber optic,Electronic check,2,2,4,95.61,No
C101333,Female,0,No,58.0,9,Month-to-month,Fiber optic,Electronic check,5,0,5,113.45,No
C101334,Female,0,No,19.0,10,Month-to-month,No,Credit card,2,2,3,38.0,Yes
C101335,Female,0,Yes,72.0,40,One year,No,Electronic check,1,2,4,24.09,No
C101336,Male,1,No,52.0,3,Month-to-month,Fiber optic,Credit card,3,3,3,91.58,No
C101337,Female,0,No,44.0,2,Month-to-month,No,Credit card,4,0,3,48.94,No
C101338,Female,1,No,59.0,12,Month-to-month,Fiber optic,Mailed check,4,2,3,104.29,Yes
C101339,Female,0,Yes,,9,One year,DSL,Electronic check,8,2,4,97.94,No
C101340,Male,0,No,35.0,23,Month-to-month,No,Electronic check,3,1,4,50.93,No
C101341,Female,0,No,43.0,10,Month-to-month,Fiber optic,Mailed check,3,1,3,92.84,Yes
C101342,Male,0,Yes,,49,One year,Fiber optic,Electronic check,2,0,5,81.7,No
C101343,Male,0,No,44.0,40,Two year,Fiber optic,Mailed check,4,0,5,95.3,No
C101344,Male,0,Yes,52.0,13,One year,Fiber optic,Credit card,3,1,4,93.98,No
C101345,Male,0,No,36.0,16,One year,DSL,Electronic check,1,0,4,47.0,No
C101346,Male,1,No,52.0,16,Month-to-month,Fiber optic,Bank transfer,3,1,5,101.23,No
C101347,Male,0,No,70.0,2,Month-to-month,No,Credit card,2,1,4,36.91,No
C101348,Female,0,Yes,60.0,17,Month-to-month,Fiber optic,Credit card,3,2,3,102.02,No
C101349,Male,0,Yes,44.0,23,Two year,DSL,Credit card,2,4,5,66.08,No
C101350,Female,0,No,55.0,7,Month-to-month,No,Credit card,4,1,3,26.34,Yes
C101351,Female,0,Yes,54.0,72,Two year,DSL,Electronic check,1,3,4,45.51,No
C101352,Male,0,Yes,53.0,60,Two year,DSL,Credit card,2,1,4,57.76,No
C101353,Female,1,No,62.0,4,Month-to-month,DSL,Credit card,1,1,3,46.16,Yes
C101354,Female,0,No,62.0,10,Month-to-month,DSL,Mailed check,3,1,4,62.6,No
C101355,Female,0,Yes,43.0,3,Month-to-month,Fiber optic,Mailed check,3,0,4,87.58,No
C101356,Female,0,Yes,55.0,12,Month-to-month,Fiber optic,Mailed check,3,2,3,90.1,No
C101357,Male,0,Yes,39.0,28,Month-to-month,No,Electronic check,2,2,3,43.71,No
C101358,Female,0,No,31.0,68,Two year,No,Electronic check,0,3,3,28.62,No
C101359,Male,0,No,41.0,11,Month-to-month,No,Bank transfer,2,0,4,32.21,No
C101360,Female,0,No,44.0,10,Month-to-month,Fiber optic,Mailed check,1,4,3,74.85,Yes
C101361,Female,0,No,20.0,7,Month-to-month,Fiber optic,Mailed check,2,0,4,89.42,Yes
C101362,Male,0,No,58.0,72,Two year,No,Electronic check,2,2,4,17.03,No
C101363,Female,0,No,19.0,30,One year,Fiber optic,Credit card,4,4,5,103.75,Yes
C101364,Female,0,Yes,85.0,17,Two year,No,Electronic check,6,0,5,60.09,No
C101365,Female,0,No,68.0,27,Two year,Fiber optic,Electronic check,2,3,4,78.9,No
C101366,Male,0,Yes,41.0,9,Month-to-month,Fiber optic,Bank transfer,3,1,4,102.5,Yes
C101367,Female,0,No,45.0,4,Month-to-month,Fiber optic,Mailed check,5,0,4,100.97,No
C101368,Male,0,No,50.0,9,Month-to-month,Fiber optic,Electronic check,3,1,5,86.72,No
C101369,Female,0,Yes,36.0,12,Month-to-month,Fiber optic,Mailed check,1,3,4,82.37,Yes
C101370,Male,0,No,48.0,7,One year,Fiber optic,Bank transfer,5,0,4,95.91,No
C101371,Male,0,Yes,43.0,17,Month-to-month,Fiber optic,Bank transfer,3,1,4,87.09,Yes
C101372,Female,0,No,44.0,5,Month-to-month,No,Mailed check,2,2,4,34.59,No
C101373,Female,0,Yes,48.0,12,One year,No,Electronic check,0,1,4,16.98,No
C101374,Male,0,No,25.0,9,One year,DSL,Bank transfer,2,0,4,67.02,No
C101375,Male,0,Yes,46.0,8,One year,DSL,Credit card,0,2,3,34.25,No
C101376,Female,0,Yes,47.0,19,Month-to-month,Fiber optic,Bank transfer,2,4,4,87.8,No
C101377,Male,1,Yes,47.0,65,Two year,Fiber optic,Credit card,2,4,4,97.13,No
C101378,Female,0,Yes,42.0,5,Month-to-month,DSL,Mailed check,2,1,3,62.69,Yes
C101379,Female,0,Yes,62.0,18,Month-to-month,Fiber optic,Bank transfer,4,0,4,94.27,No
C101380,Female,0,No,40.0,4,One year,No,Credit card,3,4,4,50.9,No
C101381,Female,0,Yes,48.0,20,Two year,No,Bank transfer,2,3,4,19.02,No
C101382,Male,1,Yes,64.0,3,Month-to-month,Fiber optic,Credit card,5,3,2,107.83,No
C101383,Female,0,Yes,44.0,31,Month-to-month,Fiber optic,Mailed check,3,3,3,99.53,Yes
C101384,Male,1,No,48.0,20,Month-to-month,Fiber optic,Credit card,4,0,4,110.59,No
C101385,Female,1,No,44.0,2,Month-to-month,DSL,Bank transfer,0,0,5,41.75,No
C101386,Male,1,No,64.0,12,Two year,Fiber optic,Credit card,3,1,3,97.07,No
C101387,Female,0,No,41.0,7,Month-to-month,DSL,Electronic check,2,2,4,62.62,No
C101388,Male,0,Yes,64.0,16,One year,Fiber optic,Bank transfer,2,1,5,85.85,No
C101389,Male,0,Yes,43.0,5,One year,DSL,Credit card,5,3,5,66.69,No
C101390,Female,0,Yes,32.0,28,One year,Fiber optic,Electronic check,4,7,4,87.0,No
C101391,Female,0,No,55.0,18,Month-to-month,Fiber optic,Bank transfer,5,0,4,100.44,No
C101392,Female,0,No,40.0,11,Month-to-month,Fiber optic,Credit card,3,0,5,89.15,No
C101393,Female,0,No,54.0,10,Month-to-month,DSL,Electronic check,1,1,4,45.7,No
C101394,Male,0,Yes,19.0,5,Month-to-month,DSL,Mailed check,2,0,4,70.06,Yes
C101395,Female,0,Yes,45.0,6,Month-to-month,Fiber optic,Mailed check,4,1,3,102.9,No
C101396,Male,0,Yes,38.0,29,Two year,DSL,Mailed check,3,0,5,61.0,No
C101397,Male,0,No,29.0,10,Month-to-month,DSL,Electronic check,4,0,5,67.46,No
C101398,Female,0,Yes,37.0,17,One year,Fiber optic,Electronic check,6,4,4,109.88,No
C101399,Male,1,No,36.0,17,Month-to-month,Fiber optic,Electronic check,6,1,5,118.17,No
C101400,Male,0,Yes,44.0,24,One year,DSL,Electronic check,4,3,4,61.46,No
C101401,Male,0,No,24.0,54,Two year,Fiber optic,Electronic check,6,3,4,104.31,No
C101402,Male,1,No,50.0,9,Month-to-month,No,Bank transfer,2,0,4,34.82,No
C101403,Female,0,No,65.0,27,Two year,No,Bank transfer,1,2,5,15.0,No
C101404,Female,1,No,49.0,31,One year,DSL,Bank transfer,1,1,4,48.35,No
C101405,Female,0,No,57.0,11,Two year,No,Electronic check,2,0,5,38.28,No
C101406,Female,0,No,61.0,72,One year,Fiber optic,Mailed check,3,2,4,98.52,No
C101407,Male,0,No,64.0,5,Month-to-month,No,Electronic check,2,2,4,20.74,No
C101408,Male,0,No,73.0,4,Month-to-month,Fiber optic,Credit card,3,2,4,92.23,Yes
C101409,Female,0,No,38.0,17,Month-to-month,Fiber optic,Bank transfer,2,0,3,77.74,No
C101410,Female,0,No,34.0,13,Month-to-month,Fiber optic,Credit card,3,2,3,87.66,No
C101411,Female,0,No,57.0,42,Two year,Fiber optic,Electronic check,3,1,4,88.59,No
C101412,Male,0,No,56.0,18,One year,No,Bank transfer,2,0,5,36.58,No
C101413,Female,1,Yes,57.0,4,Month-to-month,DSL,Mailed check,3,2,4,72.54,No
C101414,Female,1,Yes,73.0,72,Two year,DSL,Credit card,2,3,4,56.41,No
C101415,Female,0,No,,34,One year,Fiber optic,Mailed check,3,0,4,82.41,No
C101416,Male,0,No,51.0,5,Month-to-month,No,Mailed check,4,1,4,31.36,No
C101417,Male,0,No,30.0,16,Month-to-month,Fiber optic,Electronic check,2,1,3,94.9,Yes
C101418,Male,0,Yes,77.0,6,Month-to-month,Fiber optic,Bank transfer,2,0,5,84.99,No
C101419,Male,0,No,40.0,19,Two year,Fiber optic,Electronic check,2,1,5,85.47,No
C101420,Male,1,No,40.0,20,Two year,DSL,Electronic check,2,6,5,51.91,No
C101421,Male,0,Yes,40.0,5,Month-to-month,Fiber optic,Electronic check,5,0,4,111.38,Yes
C101422,Male,0,No,35.0,9,Month-to-month,Fiber optic,Credit card,1,2,4,85.22,No
C101423,Male,0,No,34.0,34,One year,No,Mailed check,3,1,5,34.93,No
C101424,Female,1,Yes,37.0,35,Two year,DSL,Credit card,3,2,5,59.43,No
C101425,Female,0,No,25.0,28,One year,Fiber optic,Credit card,4,1,4,100.21,No
C101426,Male,0,No,33.0,21,One year,DSL,Credit card,4,2,4,55.96,No
C101427,Male,0,Yes,74.0,1,Month-to-month,DSL,Credit card,0,1,5,48.36,No
C101428,Female,0,Yes,56.0,36,Month-to-month,Fiber optic,Credit card,3,1,3,90.81,No
C101429,Male,0,No,59.0,19,Month-to-month,Fiber optic,Electronic check,4,1,4,100.23,No
C101430,Male,1,Yes,63.0,32,Two year,DSL,Electronic check,0,5,3,47.69,No
C101431,Male,0,Yes,73.0,3,Month-to-month,DSL,Bank transfer,0,1,4,50.9,No
C101432,Female,0,Yes,19.0,41,Two year,Fiber optic,Mailed check,3,4,4,99.34,No
C101433,Female,0,No,27.0,9,Month-to-month,No,Electronic check,3,1,3,45.26,Yes
C101434,Female,0,No,33.0,30,Two year,DSL,Bank transfer,3,0,5,63.68,No
C101435,Female,0,No,38.0,17,Month-to-month,Fiber optic,Mailed check,3,0,2,92.43,Yes
C101436,Female,0,Yes,40.0,11,Month-to-month,DSL,Credit card,4,0,5,64.25,No
C101437,Male,0,No,38.0,43,One year,No,Bank transfer,3,1,4,33.9,No
C101438,Female,0,Yes,48.0,6,Month-to-month,Fiber optic,Bank transfer,4,2,3,101.44,Yes
C101439,Male,0,Yes,46.0,6,Two year,No,Mailed check,0,1,5,20.1,No
C101440,Male,0,Yes,34.0,17,One year,DSL,Mailed check,2,2,4,65.51,No
C101441,Female,1,Yes,19.0,6,Month-to-month,Fiber optic,Credit card,3,2,4,94.35,Yes
C101442,Female,0,No,30.0,37,Two year,Fiber optic,Electronic check,6,3,4,100.92,No
C101443,Male,0,No,37.0,13,Two year,DSL,Mailed check,3,1,5,64.03,No
C101444,Male,0,Yes,41.0,6,Month-to-month,DSL,Bank transfer,3,0,5,69.48,No
C101445,Male,0,No,28.0,38,Two year,Fiber optic,Mailed check,1,1,4,84.58,No
C101446,Female,0,No,38.0,7,Month-to-month,Fiber optic,Electronic check,2,2,4,90.31,No
C101447,Female,0,No,28.0,17,Month-to-month,DSL,Electronic check,3,2,4,70.07,Yes
C101448,Female,0,Yes,43.0,9,One year,Fiber optic,Electronic check,3,1,4,94.47,No
C101449,Female,0,No,29.0,3,Month-to-month,DSL,Mailed check,1,1,5,39.47,No
C101450,Female,0,Yes,32.0,14,Month-to-month,DSL,Credit card,2,2,4,62.89,No
C101451,Male,0,No,25.0,3,Month-to-month,Fiber optic,Mailed check,2,1,4,88.96,No
C101452,Female,1,Yes,43.0,1,Month-to-month,DSL,Electronic check,2,3,5,59.12,Yes
C101453,Male,0,No,32.0,9,Two year,Fiber optic,Mailed check,2,2,4,78.42,No
C101454,Male,0,Yes,59.0,37,One year,Fiber optic,Electronic check,3,2,4,87.4,No
C101455,Male,1,Yes,51.0,16,Two year,Fiber optic,Credit card,4,0,4,89.08,No
C101456,Female,1,No,44.0,13,One year,Fiber optic,Mailed check,7,2,4,116.23,No
C101457,Female,0,No,33.0,15,Month-to-month,No,Credit card,5,0,4,45.78,No
C101458,Female,0,No,51.0,17,Month-to-month,Fiber optic,Mailed check,3,1,4,92.12,No
C101459,Male,0,No,55.0,15,Month-to-month,Fiber optic,Credit card,2,0,3,97.93,No
C101460,Male,0,Yes,47.0,41,Two year,DSL,Electronic check,4,3,3,75.69,No
C101461,Male,0,No,69.0,5,Month-to-month,Fiber optic,Electronic check,3,1,4,93.24,Yes
C101462,Male,0,Yes,52.0,9,Month-to-month,Fiber optic,Electronic check,3,4,3,87.71,No
C101463,Male,0,Yes,59.0,8,Two year,DSL,Bank transfer,3,1,4,54.94,No
C101464,Male,0,No,47.0,13,One year,Fiber optic,Electronic check,2,1,4,94.48,No
C101465,Female,0,No,55.0,2,Month-to-month,DSL,Mailed check,6,2,4,72.01,No
C101466,Female,0,No,33.0,18,Month-to-month,DSL,Credit card,4,1,3,60.82,No
C101467,Female,0,No,38.0,19,Two year,DSL,Electronic check,4,3,4,86.95,No
C101468,Female,0,No,50.0,27,Two year,Fiber optic,Electronic check,4,3,3,97.61,No
C101469,Male,0,Yes,50.0,6,Month-to-month,Fiber optic,Credit card,4,1,3,113.52,Yes
C101470,Male,1,Yes,53.0,19,Month-to-month,DSL,Mailed check,8,3,3,93.52,No
C101471,Female,0,No,62.0,7,Two year,Fiber optic,Credit card,3,1,4,101.73,Yes
C101472,Male,0,Yes,24.0,7,One year,DSL,Mailed check,2,2,4,58.87,No
C101473,Female,0,Yes,30.0,27,Two year,DSL,Mailed check,2,1,4,52.12,No
C101474,Female,0,Yes,48.0,9,Month-to-month,Fiber optic,Electronic check,8,3,3,116.75,Yes
C101475,Female,1,No,34.0,53,Two year,Fiber optic,Credit card,4,1,5,86.43,No
C101476,Male,0,Yes,85.0,10,Month-to-month,DSL,Credit card,1,1,4,44.0,No
C101477,Female,0,No,53.0,9,Month-to-month,DSL,Credit card,3,0,4,67.8,No
C101478,Female,0,No,44.0,9,One year,No,Mailed check,3,1,5,37.46,No
C101479,Female,0,Yes,37.0,19,Month-to-month,DSL,Credit card,7,0,3,83.0,Yes
C101480,Male,0,No,38.0,22,Two year,DSL,Mailed check,4,3,5,68.17,No
C101481,Male,0,No,45.0,5,Month-to-month,Fiber optic,Mailed check,4,2,3,105.64,No
