customer_id,age,income,loan_amount,credit_score,employment_years,debt_to_income,num_credit_lines,home_ownership,loan_purpose,default
L201215,52,2046,2359,668.0,7.0,49.4,6,Rent,House,Yes
L201216,33,5022,1781,810.0,3.0,18.1,4,Own,House,No
L201217,43,2846,2201,788.0,12.0,18.2,5,Own,Personal,No
L201218,32,4522,5254,686.0,6.0,38.4,5,Mortgage,Personal,No
L201219,61,7466,7918,704.0,3.0,47.7,3,Rent,Education,Yes
L201220,28,7159,7520,693.0,2.0,47.2,5,Rent,Business,Yes
L201221,43,4942,5050,639.0,11.0,53.8,5,Rent,Car,Yes
L201222,46,4843,2465,794.0,0.0,8.0,7,Rent,Business,No
L201223,44,8384,9144,752.0,3.0,50.8,9,Mortgage,Business,No
L201224,38,5937,6776,676.0,15.0,48.7,5,Mortgage,Car,No
L201225,39,4410,3068,,6.0,19.4,9,Own,Car,No
L201226,40,2433,1349,649.0,12.0,8.0,5,Rent,Car,No
L201227,39,5709,3507,684.0,10.0,32.1,4,Rent,Car,No
L201228,50,6493,3469,658.0,7.0,13.5,6,Rent,Business,Yes
L201229,62,3863,1593,740.0,0.0,6.0,8,Rent,Personal,No
L201230,34,5524,4521,694.0,1.0,36.4,4,Own,Personal,No
L201231,26,4346,3314,593.0,1.0,30.4,5,Mortgage,Education,Yes
L201232,39,4669,3094,580.0,10.0,31.1,10,Rent,House,Yes
L201233,66,1500,444,729.0,11.0,15.3,1,Mortgage,House,No
L201234,32,4601,4587,,4.0,66.6,10,Own,Business,Yes
L201235,56,6745,2529,636.0,8.0,20.8,1,Own,House,Yes
L201236,57,3863,1215,629.0,8.0,17.9,8,Rent,Car,No
L201237,34,5095,4194,573.0,8.0,25.9,7,Rent,Business,Yes
L201238,46,3639,2178,682.0,4.0,36.4,5,Rent,House,Yes
L201239,56,5649,1468,651.0,16.0,6.4,9,Mortgage,Car,No
L201240,36,4610,2561,615.0,11.0,14.9,1,Rent,Car,No
L201241,38,3309,3216,806.0,8.0,37.2,3,Rent,House,No
L201242,34,7399,6032,490.0,5.0,36.1,6,Mortgage,Education,Yes
L201243,30,6672,3755,600.0,4.0,18.8,1,Rent,House,Yes
L201244,34,3911,1532,620.0,10.0,8.7,6,Rent,Car,No
L201245,28,5896,4904,565.0,6.0,26.1,2,Rent,Car,Yes
L201246,40,5967,6489,818.0,9.0,45.1,10,Rent,Car,No
L201247,32,6156,5210,817.0,0.0,38.3,5,Rent,Personal,No
L201248,42,1950,1975,612.0,5.0,45.7,11,Own,House,Yes
L201249,24,6812,4915,749.0,,16.4,10,Rent,Car,No
L201250,43,3975,3649,702.0,13.0,30.1,2,Own,Business,No
L201251,48,4356,4775,776.0,3.0,51.3,1,Mortgage,Car,No
L201252,20,9748,9487,652.0,1.0,35.5,4,Own,Education,Yes
L201253,44,5543,6152,690.0,10.0,46.0,2,Own,Car,Yes
L201254,52,4305,2717,758.0,8.0,46.3,9,Rent,Personal,No
L201255,28,1500,1656,747.0,0.0,26.1,11,Mortgage,Personal,No
L201256,57,7502,6163,671.0,0.0,31.8,11,Mortgage,Business,No
L201257,44,2579,2760,594.0,5.0,48.5,3,Rent,Business,No
L201258,33,3194,765,607.0,8.0,5.0,9,Mortgage,Education,No
L201259,39,4404,3778,531.0,15.0,33.2,4,Rent,Personal,No
L201260,46,7550,7912,715.0,3.0,32.3,10,Rent,Education,No
L201261,41,6392,2392,675.0,11.0,19.6,7,Mortgage,Car,No
L201262,45,4716,4064,680.0,0.0,29.1,7,Own,Car,No
L201263,31,5555,5694,658.0,10.0,37.6,6,Mortgage,Car,Yes
L201264,42,3919,1912,580.0,16.0,26.7,8,Rent,Education,No
L201265,26,5251,3178,682.0,9.0,28.7,11,Mortgage,House,No
L201266,39,5132,3949,702.0,5.0,38.6,11,Own,Business,No
L201267,31,6744,4850,599.0,14.0,42.8,6,Mortgage,House,Yes
L201268,33,6741,1612,658.0,10.0,10.2,9,Rent,Personal,No
L201269,52,5889,1759,615.0,9.0,28.9,5,Rent,Education,No
L201270,51,4348,1306,645.0,3.0,13.6,11,Rent,Business,No
L201271,46,6335,2928,581.0,10.0,29.0,3,Mortgage,Education,Yes
L201272,29,4834,2155,641.0,5.0,17.6,5,Rent,Personal,No
L201273,37,3053,2877,774.0,10.0,44.4,4,Rent,Car,No
L201274,52,4274,3303,625.0,8.0,27.5,3,Mortgage,Car,No
L201275,41,5152,4966,,13.0,49.3,1,Own,Business,Yes
L201276,63,6638,1792,617.0,5.0,20.0,8,Own,Personal,No
L201277,44,4670,3200,647.0,7.0,25.7,4,Mortgage,Education,Yes
L201278,42,2823,1479,785.0,12.0,22.2,3,Own,House,No
L201279,37,5102,5357,758.0,7.0,34.4,4,Mortgage,House,No
L201280,41,5204,4724,650.0,,43.8,1,Rent,Car,Yes
L201281,38,5335,5704,615.0,6.0,49.5,6,Rent,Personal,Yes
L201282,47,6656,1640,537.0,7.0,5.0,3,Own,House,Yes
L201283,50,6834,6293,596.0,11.0,54.2,8,Mortgage,Business,Yes
L201284,32,3930,2908,522.0,17.0,32.8,11,Mortgage,Personal,No
L201285,27,3891,3988,712.0,0.0,39.1,10,,Car,Yes
L201286,22,3128,2212,753.0,2.0,37.9,5,Rent,Car,No
L201287,45,6258,4632,634.0,7.0,25.4,9,Own,House,Yes
L201288,29,7608,1915,687.0,8.0,20.5,9,Mortgage,Business,No
L201289,20,4433,3850,584.0,7.0,25.3,11,Rent,House,Yes
L201290,44,4565,2160,524.0,5.0,17.2,2,Own,Car,Yes
L201291,65,7640,1678,664.0,2.0,8.1,5,Mortgage,House,No
L201292,40,5910,1575,687.0,5.0,6.3,7,Mortgage,Car,No
L201293,48,5785,6695,779.0,12.0,40.4,7,Own,Car,No
L201294,41,2856,1560,804.0,8.0,18.0,10,Mortgage,House,No
L201295,39,6222,6646,641.0,11.0,38.5,3,Mortgage,Car,Yes
L201296,49,3328,3859,724.0,2.0,42.6,7,Mortgage,Business,No
L201297,37,2959,3383,682.0,15.0,57.2,7,Own,House,No
L201298,43,4376,4734,660.0,5.0,46.7,4,Rent,Business,Yes
L201299,43,3946,4320,657.0,10.0,43.1,11,Mortgage,Business,No
L201300,33,4601,2250,650.0,7.0,25.7,7,Own,Personal,No
L201301,50,2406,846,653.0,5.0,13.3,8,Rent,Car,No
L201302,38,6726,5645,776.0,10.0,27.2,3,Rent,Car,No
L201303,32,7030,4837,675.0,11.0,14.7,2,Rent,Personal,No
L201304,45,1500,448,782.0,21.0,19.9,9,Rent,Personal,No
L201305,31,6761,5933,597.0,11.0,17.3,7,Mortgage,Car,No
L201306,40,3541,2701,462.0,11.0,18.4,1,Own,Car,Yes
L201307,40,6543,6956,628.0,14.0,46.6,10,Rent,Personal,Yes
L201308,51,4877,3946,601.0,11.0,32.2,10,Rent,Car,No
L201309,45,5052,3910,555.0,8.0,42.6,9,Own,Personal,Yes
L201310,40,4667,2990,751.0,10.0,20.5,5,Own,Personal,No
L201311,48,7182,4760,566.0,12.0,32.7,2,Mortgage,Car,Yes
L201312,54,2769,3196,701.0,15.0,44.8,7,Rent,Personal,No
L201313,46,6094,2062,801.0,0.0,17.9,9,Rent,Education,No
L201314,40,6982,4512,580.0,0.0,27.2,3,Mortgage,Personal,Yes
L201315,27,6289,5382,644.0,15.0,38.3,4,Own,House,Yes
L201316,29,9184,5814,755.0,4.0,27.0,9,Rent,Car,Yes
L201317,37,4048,1956,631.0,0.0,21.7,2,Own,Business,No
L201318,34,6723,3277,683.0,0.0,10.8,4,Mortgage,Car,No
L201319,38,4809,2085,705.0,17.0,17.9,5,Own,Personal,No
L201320,41,7220,3927,672.0,12.0,26.6,4,Mortgage,House,No
L201321,45,4986,5343,629.0,4.0,42.5,7,Rent,Car,Yes
L201322,39,4302,3034,605.0,4.0,27.4,6,Rent,Car,Yes
L201323,45,7351,3236,583.0,8.0,5.0,9,Rent,Personal,No
L201324,41,4115,2405,702.0,12.0,35.7,11,Own,House,Yes
L201325,20,2457,751,614.0,7.0,5.0,4,Mortgage,Personal,No
L201326,31,4070,4493,744.0,4.0,39.2,11,Own,Car,No
L201327,39,6114,3719,771.0,14.0,18.0,9,,Education,No
L201328,28,7506,8860,579.0,8.0,49.6,1,Own,Personal,Yes
L201329,46,5200,2847,712.0,7.0,24.6,6,Mortgage,Car,No
L201330,55,7373,7641,804.0,11.0,46.7,7,Rent,House,No
L201331,52,2555,1166,600.0,0.0,23.9,9,Own,Personal,No
L201332,38,4202,1160,744.0,10.0,24.8,1,Rent,Business,No
L201333,55,4481,1038,699.0,10.0,6.8,11,Mortgage,Business,No
L201334,41,4794,3865,727.0,1.0,25.6,1,Rent,Personal,No
L201335,37,5151,2635,607.0,0.0,18.6,2,Rent,Education,Yes
L201336,34,6244,4018,793.0,5.0,16.9,6,Own,Personal,No
L201337,37,4199,4277,613.0,9.0,38.0,3,Own,Business,Yes
L201338,36,5250,2353,705.0,9.0,5.5,11,Own,Business,No
L201339,42,4919,2502,656.0,17.0,13.7,6,Rent,Car,No
L201340,42,3333,3484,,9.0,28.3,2,Mortgage,Personal,Yes
L201341,40,4795,3322,591.0,1.0,37.4,10,Mortgage,Personal,Yes
L201342,44,4741,4872,574.0,7.0,42.0,6,Mortgage,House,Yes
L201343,52,4703,2702,680.0,2.0,38.0,7,Own,Education,No
L201344,49,5057,3026,634.0,7.0,32.8,6,Mortgage,House,Yes
L201345,25,5136,1886,632.0,15.0,24.4,2,Rent,Business,No
L201346,20,4222,4713,698.0,10.0,43.5,5,Rent,Personal,No
L201347,49,7291,7997,555.0,4.0,47.8,10,Rent,Car,Yes
L201348,26,2895,3428,744.0,11.0,40.2,6,Own,Personal,No
L201349,38,3702,2230,668.0,4.0,19.8,8,Own,Car,No
L201350,28,10004,10190,713.0,0.0,40.9,9,Rent,Education,No
L201351,22,3132,1926,697.0,2.0,10.7,5,Own,Education,No
L201352,45,2563,1677,701.0,10.0,22.1,7,Rent,House,No
L201353,48,6322,6512,576.0,12.0,47.5,4,Rent,Education,Yes
L201354,34,1500,566,742.0,17.0,11.2,10,Mortgage,Personal,No
L201355,20,4577,1924,679.0,10.0,10.9,5,Mortgage,House,No
L201356,35,8862,4562,627.0,15.0,17.5,1,Mortgage,Car,No
L201357,44,2219,2193,651.0,11.0,45.5,3,Mortgage,Business,No
L201358,25,1500,859,685.0,13.0,25.8,2,Mortgage,Personal,No
L201359,42,2301,1284,673.0,14.0,20.5,6,Rent,Personal,No
L201360,40,6617,7933,702.0,10.0,48.1,9,Mortgage,Car,Yes
L201361,46,7025,4101,776.0,13.0,30.2,10,Rent,Personal,No
L201362,41,4077,1826,587.0,5.0,28.4,3,Mortgage,Education,No
L201363,30,6230,5129,713.0,0.0,29.1,11,Own,Car,No
L201364,52,7502,7516,652.0,11.0,39.4,2,Rent,Personal,Yes
L201365,38,8217,2215,740.0,10.0,20.7,2,,Car,No
L201366,40,4557,3732,774.0,4.0,36.9,6,Rent,Personal,No
L201367,31,1500,354,674.0,2.0,5.0,10,Own,Personal,No
L201368,36,3522,2558,703.0,9.0,21.9,6,Rent,Education,No
L201369,31,4232,1934,745.0,12.0,11.4,5,Rent,Business,No
L201370,38,4534,2297,730.0,11.0,16.9,9,Mortgage,Education,No
L201371,57,4662,3110,748.0,3.0,29.6,7,Rent,Car,No
L201372,26,7014,7906,639.0,4.0,60.2,7,Own,Personal,Yes
L201373,24,7294,6642,624.0,11.0,35.8,11,Mortgage,Personal,No
L201374,55,4691,5333,580.0,8.0,50.8,1,Mortgage,Education,No
L201375,38,6977,6000,646.0,13.0,43.5,10,Own,Personal,Yes
L201376,33,5644,1169,654.0,6.0,20.2,10,,Education,No
L201377,50,5116,2382,650.0,12.0,27.7,2,Rent,Education,Yes
L201378,34,6632,7333,694.0,8.0,38.3,3,Rent,Business,No
L201379,58,5130,4327,696.0,4.0,22.1,5,Mortgage,Car,No
L201380,47,37402,20000,655.0,13.0,16.4,11,Mortgage,Personal,No
L201381,35,2411,858,684.0,3.0,15.6,4,Rent,Personal,No
L201382,62,4073,2023,718.0,8.0,13.9,8,Own,Personal,No
L201383,34,4772,2684,604.0,9.0,9.5,11,Own,Business,No
L201384,47,5791,3049,725.0,7.0,11.3,4,Mortgage,Personal,No
L201385,43,7282,3291,617.0,13.0,42.1,6,Mortgage,Business,Yes
L201386,53,4956,3189,761.0,11.0,24.0,9,Rent,Education,No
L201387,56,2440,2055,672.0,10.0,48.1,2,Rent,Personal,Yes
L201388,40,6517,3332,664.0,8.0,18.6,8,Rent,Education,No
L201389,32,6359,1779,535.0,17.0,17.5,5,Mortgage,Education,No
L201390,45,1505,1367,706.0,15.0,35.2,10,Rent,Car,No
L201391,33,4993,3290,667.0,13.0,26.4,6,Rent,Personal,No
L201392,60,2138,1617,672.0,12.0,36.5,3,Mortgage,Car,No
L201393,41,3804,2493,653.0,5.0,23.0,8,Own,Car,No
L201394,36,3375,3680,704.0,8.0,34.1,2,Own,Car,No
L201395,42,6457,4899,718.0,11.0,23.9,1,Rent,Education,No
L201396,27,5210,5852,694.0,13.0,38.4,11,Rent,House,No
L201397,30,2686,1909,752.0,12.0,29.1,1,Mortgage,Personal,No
L201398,52,6584,3243,610.0,11.0,5.0,8,Rent,House,No
L201399,33,2419,1344,619.0,18.0,24.7,2,Own,Personal,No
L201400,30,5594,4040,688.0,7.0,39.0,5,Rent,Car,Yes
L201401,45,3535,2581,706.0,13.0,25.1,2,Own,Car,No
L201402,52,4342,3853,696.0,12.0,30.3,11,Own,Personal,No
L201403,47,5908,2508,570.0,10.0,32.7,4,Rent,House,Yes
L201404,50,5939,5101,576.0,10.0,46.1,9,Mortgage,Car,No
L201405,32,7407,7248,647.0,10.0,42.6,2,Mortgage,Personal,No
L201406,26,4852,4253,535.0,4.0,29.1,4,Mortgage,Car,Yes
L201407,55,5552,3786,678.0,10.0,31.9,10,Mortgage,Car,No
L201408,37,4212,5019,655.0,12.0,39.6,5,Mortgage,House,No
L201409,37,40601,20000,596.0,10.0,9.1,10,Mortgage,Car,Yes
L201410,53,5791,1775,621.0,,15.9,10,Rent,Car,No
L201411,46,4823,4927,668.0,0.0,37.0,5,Rent,Personal,Yes
L201412,45,1753,723,555.0,4.0,5.0,5,Own,Car,No
L201413,62,5597,5112,618.0,7.0,41.2,10,Rent,Car,Yes
L201414,34,5656,2143,642.0,4.0,26.8,10,Mortgage,Personal,No
L201415,49,3776,819,639.0,11.0,14.0,2,Rent,Education,No
L201416,41,2688,967,641.0,14.0,10.4,8,Own,Car,No
L201417,43,7657,4418,755.0,15.0,6.0,11,Rent,Business,No
L201418,55,5885,1804,726.0,10.0,13.4,5,Rent,Car,No
L201419,45,4588,1825,615.0,13.0,10.7,6,Mortgage,Education,No
L201420,45,2953,2849,587.0,5.0,31.4,8,Own,Business,No
L201421,51,3521,3415,631.0,7.0,23.2,8,Rent,Personal,No
L201422,36,7345,7473,746.0,2.0,55.7,10,Rent,House,No
L201423,32,5248,5464,511.0,14.0,32.9,7,Mortgage,Personal,Yes
L201424,30,4009,2487,666.0,18.0,10.2,8,Rent,Car,No
L201425,20,5917,6317,638.0,6.0,56.3,10,Mortgage,Education,No
L201426,61,3534,2565,744.0,0.0,29.3,11,Own,Car,No
L201427,29,7702,5165,729.0,3.0,25.8,7,Own,Education,No
L201428,38,7435,6829,557.0,5.0,39.2,10,Rent,House,Yes
L201429,37,4160,1721,744.0,1.0,20.0,6,Rent,Personal,No
L201430,43,3868,3827,497.0,3.0,41.3,5,Rent,Personal,Yes
L201431,48,1500,944,703.0,9.0,13.1,5,Own,Business,No
L201432,49,2333,764,709.0,11.0,5.0,8,Rent,Car,No
L201433,34,2589,827,778.0,,6.9,1,Rent,Education,No
L201434,38,5243,1913,676.0,5.0,10.5,2,Rent,Personal,No
L201435,43,4413,4813,613.0,8.0,40.7,1,Own,Car,Yes
L201436,38,2578,3070,589.0,3.0,49.5,10,Mortgage,Education,No
L201437,56,4494,2503,762.0,,20.0,7,Rent,Car,No
L201438,45,5910,2909,779.0,7.0,14.2,9,Own,House,No
L201439,47,5950,2492,629.0,6.0,19.9,7,Rent,Car,Yes
L201440,47,1581,1619,662.0,4.0,46.7,9,Rent,Personal,Yes
L201441,52,4769,1952,755.0,,9.9,4,Rent,Car,No
L201442,42,2510,2821,714.0,4.0,34.0,7,Rent,Car,No
L201443,27,6623,5744,647.0,0.0,36.1,10,Mortgage,Personal,Yes
L201444,44,6411,7034,607.0,8.0,40.5,10,Mortgage,Education,No
L201445,33,3384,2552,601.0,2.0,36.9,7,Own,Personal,Yes
L201446,35,3621,3225,727.0,0.0,27.7,10,Own,House,No
L201447,46,4170,3417,634.0,9.0,23.1,10,Own,Education,No
L201448,52,1500,1547,632.0,7.0,36.2,2,Rent,Car,No
L201449,40,5605,5806,703.0,4.0,45.6,2,Own,House,No
L201450,43,4509,3561,666.0,9.0,28.8,8,Mortgage,Education,No
L201451,57,6746,5616,687.0,10.0,32.6,2,Rent,Education,No
L201452,42,3023,3391,637.0,9.0,40.9,1,Rent,House,Yes
L201453,66,3886,4391,634.0,9.0,53.3,1,Rent,Personal,Yes
L201454,46,2288,1977,609.0,,38.4,1,,Education,No
L201455,22,3192,663,710.0,14.0,5.0,6,Own,Business,No
L201456,48,2872,874,666.0,11.0,19.4,5,Mortgage,Car,No
L201457,44,6793,7187,681.0,3.0,47.0,7,Rent,Personal,Yes
L201458,53,3743,1066,589.0,8.0,20.1,3,Rent,House,Yes
L201459,47,5224,2160,709.0,9.0,12.3,5,Rent,Education,No
L201460,39,4315,1858,682.0,8.0,9.7,2,Own,House,No
L201461,28,2715,2173,711.0,17.0,31.4,11,Rent,Personal,No
L201462,38,4697,3648,684.0,0.0,32.4,9,Mortgage,Personal,No
L201463,31,6078,2975,680.0,1.0,29.1,9,Own,Car,No
L201464,34,2826,1152,533.0,0.0,21.4,4,,Personal,Yes
L201465,46,6456,6227,740.0,8.0,39.8,2,Own,Car,No
L201466,57,3471,3941,568.0,11.0,44.4,10,Rent,Car,No
L201467,44,4131,1044,733.0,10.0,10.2,8,Mortgage,Personal,No
L201468,28,5955,1984,655.0,7.0,10.2,4,Rent,Car,No
L201469,44,3806,3205,548.0,10.0,39.1,5,Rent,Car,Yes
L201470,52,5068,5091,654.0,7.0,28.6,4,Own,Business,No
L201471,34,4434,4395,555.0,12.0,39.7,2,Mortgage,Personal,No
L201472,39,5233,4813,738.0,14.0,45.1,6,Rent,Car,No
L201473,40,1500,1631,624.0,3.0,34.4,1,Own,Car,Yes
L201474,32,1707,712,587.0,7.0,32.2,8,Rent,Car,Yes
L201475,46,6109,1877,706.0,7.0,5.0,11,,Car,No
L201476,39,6867,5599,657.0,15.0,28.6,1,Mortgage,Car,No
L201477,44,3361,3436,696.0,4.0,49.1,5,Own,Personal,Yes
L201478,31,4561,3567,652.0,13.0,42.9,9,Rent,Car,Yes
L201479,36,5530,6431,741.0,1.0,49.4,1,Own,Business,No
L201480,47,6248,6220,632.0,14.0,42.5,10,Rent,Personal,Yes
L201481,36,1500,1351,550.0,12.0,50.3,7,Rent,Business,Yes
L201482,57,3405,886,583.0,7.0,5.0,7,Mortgage,Car,No
L201483,36,4401,1354,690.0,13.0,5.0,5,Rent,Business,No
L201484,42,6266,6171,614.0,5.0,24.0,4,Own,Personal,No
L201485,49,9497,3782,750.0,3.0,9.1,9,Own,House,No
L201486,26,4590,1050,578.0,17.0,5.0,5,Mortgage,House,No
L201487,22,2467,2740,731.0,,47.5,1,Rent,House,No
L201488,25,5724,6244,630.0,11.0,51.7,9,Rent,Education,Yes
L201489,53,7378,3088,752.0,14.0,24.0,11,Mortgage,Car,No
L201490,34,5194,5091,695.0,12.0,46.2,5,Own,Personal,No
L201491,66,3368,835,673.0,11.0,5.0,9,Rent,Business,No
L201492,34,6724,3262,707.0,11.0,22.5,11,Own,House,No
L201493,42,6194,5102,746.0,13.0,27.1,11,Own,Personal,No
L201494,55,3153,3037,656.0,10.0,43.3,8,Own,Car,No
L201495,60,5687,1197,529.0,8.0,8.8,10,Mortgage,Personal,No
L201496,61,6795,3576,,1.0,28.1,7,Rent,Business,Yes
L201497,52,7127,2953,641.0,10.0,35.6,11,,Business,Yes
L201498,50,4880,5850,839.0,13.0,47.7,6,Own,Car,No
L201499,46,4355,3793,618.0,2.0,26.0,9,Own,Business,No
L201500,48,7209,4366,633.0,7.0,11.2,4,Mortgage,Education,No
L201501,34,2822,778,712.0,10.0,5.0,5,Rent,Education,No
L201502,32,5789,4624,713.0,16.0,40.5,1,Mortgage,House,No
L201503,40,2534,2133,690.0,2.0,37.5,7,Mortgage,Car,Yes
L201504,38,6918,7031,621.0,12.0,42.5,6,Mortgage,Education,No
L201505,35,4536,2216,579.0,6.0,22.6,11,Own,House,No
L201506,47,7283,8604,613.0,5.0,53.0,7,Own,Education,Yes
L201507,50,5885,3763,554.0,3.0,13.1,1,Rent,Business,Yes
L201508,41,2798,1388,804.0,5.0,27.7,7,Rent,House,No
L201509,55,7564,4148,588.0,10.0,25.1,7,Rent,House,Yes
L201510,29,7792,5607,639.0,7.0,17.3,8,Own,Education,No
L201511,38,6588,7489,708.0,12.0,48.2,2,Mortgage,Business,Yes
L201512,33,3629,3394,660.0,2.0,27.0,1,Own,Education,No
L201513,21,4449,3457,619.0,11.0,35.2,1,Own,Personal,No
L201514,39,5262,1909,650.0,10.0,15.5,8,Rent,Personal,No
L201515,39,3733,1304,617.0,,5.9,7,Own,Car,No
L201516,55,8046,5650,642.0,16.0,31.4,9,,Education,No
L201517,46,5260,4885,687.0,10.0,43.6,2,Own,House,No
L201518,30,1500,1427,587.0,12.0,33.5,4,Own,House,No
L201519,59,5611,2390,736.0,14.0,23.3,8,Own,Personal,No
L201520,52,4373,1312,665.0,,9.8,6,Own,Education,No
L201521,46,4865,2843,619.0,7.0,30.4,2,Rent,Business,No
L201522,38,4336,4848,638.0,12.0,44.0,10,Rent,Personal,Yes
L201523,30,6453,4810,742.0,0.0,39.2,2,Rent,Car,No
L201524,36,7015,3648,717.0,10.0,13.5,7,Rent,Car,No
L201525,51,5509,2885,677.0,17.0,13.9,9,Own,House,No
L201526,59,4389,1458,618.0,5.0,7.0,8,Own,Car,No
L201527,55,4926,3316,700.0,13.0,27.9,2,Mortgage,Car,No
L201528,35,5035,4992,661.0,17.0,38.4,3,Rent,Personal,No
L201529,29,3556,4155,782.0,11.0,49.0,8,Own,Personal,No
L201530,41,6042,4239,657.0,13.0,18.8,4,Mortgage,Business,No
L201531,22,5828,2140,778.0,0.0,8.9,6,Rent,Personal,No
L201532,43,7773,6863,674.0,3.0,45.5,2,Own,Car,Yes
L201533,39,7260,6946,587.0,15.0,41.2,1,Mortgage,Business,Yes
L201534,35,3766,1023,850.0,13.0,15.9,6,Rent,Car,No
L201535,24,6477,6802,559.0,10.0,40.0,8,Mortgage,House,No
L201536,45,3288,3384,522.0,7.0,43.5,5,Own,House,Yes
L201537,35,6253,4205,515.0,9.0,23.1,1,Own,Business,Yes
L201538,28,4070,3095,850.0,17.0,15.6,10,Rent,Car,No
L201539,20,3158,2885,809.0,7.0,44.8,2,Own,Car,No
L201540,40,29955,20000,670.0,11.0,28.2,3,Own,Business,Yes
L201541,58,1500,325,690.0,11.0,5.0,2,Mortgage,Business,No
L201542,57,1848,596,678.0,5.0,12.9,9,Own,House,No
L201543,35,4681,1697,536.0,5.0,10.8,10,Mortgage,Car,No
L201544,34,5148,4920,762.0,16.0,50.2,2,Rent,Personal,No
L201545,45,4335,2775,753.0,11.0,31.0,3,Mortgage,Car,No
L201546,30,2157,1608,574.0,5.0,20.6,9,Rent,Business,No
L201547,43,3528,3432,683.0,6.0,28.6,11,Rent,Car,No
L201548,48,5704,3086,655.0,3.0,23.6,3,Rent,Business,No
L201549,52,6047,5738,645.0,13.0,39.0,8,Rent,Business,No
L201550,39,4971,3193,612.0,,29.8,8,Rent,Personal,Yes
L201551,38,7082,4088,652.0,7.0,21.9,11,Own,House,Yes
L201552,31,5715,3046,623.0,12.0,16.1,3,Own,Car,No
L201553,32,3655,4258,734.0,0.0,50.7,10,Own,Personal,Yes
L201554,38,4495,4369,658.0,8.0,43.6,10,Rent,Education,Yes
L201555,44,2475,545,612.0,8.0,18.9,3,Mortgage,Personal,No
L201556,49,4805,5561,658.0,7.0,52.2,8,Own,Personal,No
L201557,32,7002,6830,,5.0,32.3,3,Own,Education,Yes
L201558,55,6234,2177,647.0,4.0,16.0,4,Mortgage,Personal,No
L201559,37,7524,2079,707.0,9.0,8.8,5,Rent,Education,No
L201560,40,4455,2264,641.0,3.0,12.8,7,Mortgage,Business,No
L201561,33,7423,6118,620.0,9.0,18.7,1,Mortgage,Business,Yes
L201562,20,4652,3799,565.0,5.0,50.6,8,Own,Education,Yes
L201563,49,7649,3640,659.0,6.0,14.6,3,Mortgage,Business,No
L201564,47,4961,3203,747.0,9.0,24.8,7,Own,Personal,No
L201565,37,6273,2584,651.0,6.0,18.2,11,Mortgage,Education,No
L201566,41,7655,1918,625.0,14.0,10.9,10,Rent,Education,No
L201567,45,4652,3335,607.0,7.0,8.5,11,Rent,Business,No
L201568,24,5393,2950,539.0,13.0,20.6,3,Rent,Car,Yes
L201569,35,7320,5438,742.0,4.0,43.9,9,Mortgage,Car,No
L201570,48,4761,5459,694.0,4.0,44.2,10,Rent,Car,No
L201571,27,2622,900,,0.0,26.8,5,Rent,Education,No
L201572,43,8857,1789,678.0,6.0,8.3,3,Own,Personal,No
L201573,26,4154,1150,604.0,,8.3,3,Mortgage,Business,No
L201574,45,5286,3503,638.0,8.0,27.7,4,Own,Personal,No
L201575,40,7081,6422,625.0,11.0,36.6,5,Mortgage,Car,No
L201576,24,3905,3049,631.0,11.0,31.4,5,Rent,Personal,Yes
L201577,52,3186,2214,631.0,14.0,23.1,8,Rent,House,No
L201578,33,5457,3023,737.0,4.0,11.2,10,Rent,Car,No
L201579,32,1772,904,,8.0,24.9,6,Mortgage,Personal,No
L201580,42,4482,2583,599.0,3.0,23.8,5,Mortgage,Car,Yes
L201581,51,5441,4416,648.0,10.0,45.8,2,Own,Car,No
L201582,30,4514,1660,675.0,17.0,14.4,5,Mortgage,House,No
L201583,41,2222,2158,591.0,2.0,26.7,7,Mortgage,Personal,No
L201584,44,7870,6101,664.0,11.0,33.6,11,Mortgage,Business,No
L201585,47,5186,2433,685.0,13.0,19.4,3,Mortgage,House,No
L201586,42,7576,5312,655.0,4.0,24.6,7,Rent,Car,No
L201587,36,4532,5270,704.0,10.0,51.5,1,Own,Car,No
L201588,32,3416,753,660.0,6.0,12.8,6,Rent,Car,No
L201589,41,5485,2191,459.0,,6.4,1,Mortgage,Personal,No
L201590,29,4612,2990,593.0,6.0,22.2,7,Mortgage,Personal,No
L201591,20,2880,2415,760.0,7.0,42.3,6,Rent,Personal,No
L201592,44,7646,3152,696.0,14.0,8.7,10,Mortgage,Personal,No
L201593,49,3880,4390,460.0,8.0,43.9,11,Rent,Personal,No
L201594,20,1688,1422,554.0,5.0,35.5,1,Own,Personal,Yes
L201595,30,7391,7963,711.0,8.0,33.9,9,Own,Personal,No
L201596,46,4092,2166,620.0,0.0,20.4,5,Mortgage,Personal,Yes
L201597,61,3906,4019,471.0,4.0,40.1,11,Own,Education,Yes
L201598,40,1822,1054,734.0,14.0,20.6,7,Own,House,No
L201599,33,8134,3683,711.0,,5.9,1,Rent,Business,No
L201600,38,2679,2978,602.0,6.0,44.5,11,Mortgage,Business,Yes
L201601,54,5105,1492,747.0,9.0,6.7,11,Rent,Education,No
L201602,34,6643,7592,605.0,12.0,54.2,8,Mortgage,Business,Yes
L201603,32,5759,3792,616.0,15.0,29.7,8,Own,Business,No
L201604,35,4893,5836,626.0,6.0,41.5,9,Own,Car,No
